CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE,LIBRE
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005941,6,,6,23,4,6,4,7,13,94,20
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005951,7,,9,25,4,3,3,8,16,69,21
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003981,2,,11,20,4,3,3,6,13,83,21
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004011,5,,6,27,5,9,3,5,19,78,14
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004021,6,,10,31,2,6,2,2,16,81,24
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004101,14,,16,19,2,3,2,2,13,84,18
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004111,15,,10,23,5,7,4,6,6,83,29
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004121,16,,14,21,5,7,1,5,18,95,13
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021601,1,,15,17,1,7,6,4,7,91,18
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021651,6,,11,26,4,4,2,4,11,84,15
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021421,1,,9,18,3,3,4,1,7,78,23
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021441,3,,16,14,3,12,1,5,10,78,27
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021461,5,,6,19,3,5,5,2,9,100,27
1,Cercado,1,Cochabamba,821,Cochabamba,145,Colegio Don Bosco,3019211,4,,10,15,6,5,4,5,7,84,40
1,Cercado,1,Cochabamba,821,Cochabamba,147,Escuela Wilge Rodriguez,3018041,1,,20,29,5,9,4,5,17,59,29
1,Cercado,1,Cochabamba,821,Cochabamba,147,Escuela Wilge Rodriguez,3018051,2,,5,18,7,4,6,6,10,75,37
1,Cercado,1,Cochabamba,821,Cochabamba,147,Escuela Wilge Rodriguez,3018061,3,,9,22,5,5,4,4,11,59,25
1,Cercado,1,Cochabamba,821,Cochabamba,147,Escuela Wilge Rodriguez,3018071,4,,15,24,3,8,9,5,11,69,26
1,Cercado,1,Cochabamba,821,Cochabamba,147,Escuela Wilge Rodriguez,3018081,5,,9,13,1,2,2,2,5,36,16
1,Cercado,1,Cochabamba,821,Cochabamba,149,Escuela Gualberto Villarroel,3019101,2,,13,16,3,4,3,3,6,93,30
1,Cercado,1,Cochabamba,821,Cochabamba,149,Escuela Gualberto Villarroel,3019121,4,,22,28,2,4,7,8,10,80,27
1,Cercado,1,Cochabamba,821,Cochabamba,149,Escuela Gualberto Villarroel,3019141,6,,9,16,4,3,2,7,12,76,19
1,Cercado,1,Cochabamba,821,Cochabamba,151,Colegio San Rafael,3018821,1,,11,23,3,6,4,7,14,88,16
1,Cercado,1,Cochabamba,821,Cochabamba,151,Colegio San Rafael,3018851,4,,10,28,2,7,6,3,11,88,11
1,Cercado,1,Cochabamba,821,Cochabamba,151,Colegio San Rafael,3018861,5,,7,22,5,6,4,4,13,91,10
1,Cercado,1,Cochabamba,821,Cochabamba,151,Colegio San Rafael,3018871,6,,11,19,3,1,5,10,9,78,20
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005541,9,,13,22,9,4,1,8,13,68,24
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005551,10,,8,22,5,5,6,4,9,94,26
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005561,11,,10,19,4,8,3,6,14,76,22
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005581,13,,9,20,4,5,5,6,10,72,37
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005591,14,,9,17,4,5,5,6,14,91,24
1,Cercado,1,Cochabamba,821,Cochabamba,162,Liceo Adela Zamudio,3005611,16,,1,7,1,1,2,1,2,12,8
1,Cercado,1,Cochabamba,821,Cochabamba,164,Unidad Educativa Santa Maria Micaela,3005171,19,,7,23,0,4,0,2,11,81,13
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006791,6,,7,19,3,7,3,9,40,56,6
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006801,7,,9,28,7,4,1,13,6,68,17
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006831,10,,13,21,3,3,2,5,17,86,9
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006871,14,,6,23,2,7,5,6,22,70,9
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006881,15,,10,17,7,5,4,8,10,99,20
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006901,17,,11,16,6,3,0,4,18,83,17
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006911,18,,17,23,2,8,1,5,12,85,17
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006931,20,,9,30,1,5,3,6,12,105,14
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006941,21,,4,24,9,6,6,5,11,88,16
1,Cercado,1,Cochabamba,821,Cochabamba,165,Esc. Republica Del Peru O I. Vasquez,3006971,24,,10,17,1,5,2,3,19,73,18
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009501,1,,7,20,6,9,7,12,29,49,17
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009551,6,,4,23,3,6,5,2,30,72,9
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009561,7,,18,12,2,5,6,7,27,51,26
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009571,8,,16,19,4,2,3,6,37,54,14
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009591,10,,9,14,6,10,2,1,44,48,14
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009601,11,,11,24,2,7,4,2,30,70,18
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009631,14,,10,12,5,4,5,5,40,49,15
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009651,16,,6,28,5,9,4,9,31,50,15
1,Cercado,1,Cochabamba,821,Cochabamba,169,Unidad Educativa Andres Bello,3009661,17,,7,7,2,11,7,5,33,75,16
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008231,2,,0,20,5,6,7,9,23,81,16
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008241,3,,4,29,5,10,4,5,22,67,21
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008251,4,,2,22,3,3,3,15,33,57,14
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008281,7,,7,14,1,7,2,6,19,76,18
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008291,8,,3,25,5,4,2,11,34,54,11
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008321,11,,8,21,1,2,3,4,27,90,7
1,Cercado,1,Cochabamba,821,Cochabamba,171,Colegio Martin Cardenas,3008331,12,,5,22,2,9,5,8,29,75,13
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008811,9,,3,18,5,5,5,4,30,63,15
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008821,10,,6,31,3,5,3,8,27,61,10
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008831,11,,9,21,3,8,5,11,25,57,17
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008841,12,,4,23,2,4,7,4,41,57,11
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008851,13,,4,21,2,9,2,9,39,56,10
1,Cercado,1,Cochabamba,821,Cochabamba,175,Escuela Buenas Nuevas A,3008871,15,,5,23,5,5,3,5,44,58,26
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007531,2,,6,14,4,5,3,5,36,64,7
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007551,4,,8,20,1,6,6,5,46,45,9
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007561,5,,6,21,3,8,7,5,40,62,15
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007591,8,,8,26,4,5,3,6,28,63,14
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007611,10,,6,17,5,9,2,9,31,61,10
1,Cercado,1,Cochabamba,821,Cochabamba,178,Centro Educativo P.  Maria Auxiliadora,3007661,15,,4,20,2,6,4,8,34,53,12
1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3018621,1,,16,8,7,8,6,2,9,89,36
1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3018641,3,,12,21,3,1,1,1,3,67,16
1,Cercado,1,Cochabamba,821,Cochabamba,196,(Cárcel) Penitenciaria San Sebastian  Varones,3018011,2,,2,5,4,9,2,11,53,26,5
1,Cercado,1,Cochabamba,821,Cochabamba,196,(Cárcel) Penitenciaria San Sebastian  Varones,3018021,3,,1,2,2,3,1,4,22,14,2
1,Cercado,1,Cochabamba,821,Cochabamba,197,(Cárcel) Penitenciaria San Antonio,3017461,1,,8,7,4,5,0,11,51,15,6
1,Cercado,1,Cochabamba,821,Cochabamba,197,(Cárcel) Penitenciaria San Antonio,3017471,2,,3,2,0,1,3,4,10,12,2
1,Cercado,1,Cochabamba,821,Cochabamba,203,Colegio Luis Quintin Vila,3002571,3,,8,25,0,6,5,4,12,79,17
1,Cercado,1,Cochabamba,821,Cochabamba,203,Colegio Luis Quintin Vila,3002611,7,,16,24,5,4,6,5,12,83,14
1,Cercado,1,Cochabamba,821,Cochabamba,203,Colegio Luis Quintin Vila,3002631,9,,9,14,6,4,6,3,20,86,24
1,Cercado,1,Cochabamba,821,Cochabamba,204,Liceo Elena Arze De Arze,3021281,15,,10,17,1,6,3,3,11,84,41
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000331,5,,15,22,4,3,1,6,7,82,21
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000361,8,,16,22,1,3,5,6,9,92,20
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000371,9,,13,20,5,2,3,7,3,91,29
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000381,10,,12,20,8,1,6,3,7,91,26
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000401,12,,11,16,1,4,3,0,13,96,25
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000411,13,,7,9,1,2,1,3,9,50,20
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007291,1,,16,15,2,12,4,5,14,79,15
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007301,2,,11,26,1,8,3,6,15,68,29
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007311,3,,7,15,6,7,2,7,12,84,30
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007321,4,,9,27,2,4,3,5,29,76,18
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007341,6,,16,25,4,5,3,7,14,70,23
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007371,9,,6,27,3,5,4,4,18,80,17
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3005991,1,,8,27,3,2,1,5,13,98,18
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006001,2,,7,16,5,8,1,5,11,89,24
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006011,3,,7,20,2,6,3,3,16,97,18
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006021,4,,13,14,6,5,6,6,21,79,12
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006031,5,,6,22,4,7,1,5,11,88,22
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006041,6,,8,21,8,5,8,9,10,76,11
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006051,7,,7,28,3,4,3,7,15,92,20
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006061,8,,9,23,1,7,5,4,19,76,15
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006151,1,,8,20,3,6,6,8,18,87,15
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006161,2,,11,24,7,3,4,1,12,81,25
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006171,3,,10,27,7,11,3,4,18,59,21
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013561,1,,8,20,3,6,6,6,54,31,10
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013571,2,,5,12,5,5,9,13,49,35,12
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013601,5,,8,13,3,7,4,4,54,36,12
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013621,7,,7,16,5,6,4,8,57,31,15
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013641,9,,5,14,1,8,4,10,39,27,10
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013651,10,,3,5,2,3,1,4,20,4,0
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006251,1,,10,26,1,6,2,5,9,97,25
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006261,2,,11,18,0,9,3,1,15,82,28
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006271,3,,8,21,1,6,5,7,7,97,23
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006281,4,,1,4,0,2,0,1,4,29,9
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007481,2,,8,17,4,10,2,4,29,66,8
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007491,3,,6,15,2,7,6,2,25,39,19
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007501,4,,7,24,3,7,4,6,38,37,15
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007511,5,,2,2,2,1,0,0,3,10,3
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008161,1,,8,18,1,0,3,8,35,56,18
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008171,2,,9,25,1,10,5,4,29,53,21
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008201,5,,9,18,5,5,5,7,34,68,16
1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,3015251,1,,5,17,5,6,4,9,26,52,18
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004221,2,,6,25,5,7,8,3,10,78,24
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004231,3,,12,25,1,8,4,2,12,82,30
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004241,4,,15,17,1,8,3,12,15,80,40
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004251,5,,15,21,3,4,8,1,11,91,28
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004261,6,,8,28,2,9,3,3,11,104,31
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004281,8,,6,6,1,1,1,1,7,32,9
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008011,2,,8,13,5,8,4,4,26,74,20
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008031,4,,7,21,2,8,3,8,36,66,21
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008041,5,,3,6,2,1,3,2,7,20,1
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017791,1,,11,19,2,3,1,7,7,81,37
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008061,2,,8,10,1,13,7,5,25,74,19
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008071,3,,14,16,2,5,7,4,28,69,24
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008081,4,,3,3,0,3,3,7,6,31,5
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018951,2,,12,26,2,4,5,4,15,89,22
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018991,6,,5,17,2,5,3,5,8,72,27
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015211,1,,9,30,5,6,3,3,34,79,17
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015221,2,,7,30,2,4,3,8,42,56,20
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015231,3,,10,24,8,2,5,4,31,76,14
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015241,4,,13,24,5,7,9,7,24,64,12
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003851,1,,10,18,2,3,5,2,9,97,39
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003871,3,,7,16,4,6,3,2,14,94,43
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003881,4,,9,11,2,11,3,3,4,80,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032401,2,,12,10,3,16,5,20,20,40,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032411,3,,8,20,4,9,9,24,27,36,12
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032421,4,,5,15,6,7,7,21,21,52,8
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032431,5,,9,15,9,10,7,18,26,68,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032471,9,,7,18,11,4,5,15,19,60,7
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032481,10,,7,13,7,12,6,26,37,61,12
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032491,11,,13,28,5,7,3,22,18,53,6
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032501,12,,9,25,9,6,5,16,24,67,8
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3037991,1,,8,31,5,6,12,4,22,61,11
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038001,2,,8,45,10,7,1,7,21,53,14
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038051,7,,11,32,2,7,10,7,22,56,22
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038061,8,,15,32,4,6,4,3,22,73,19
9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,3038121,1,,12,31,7,4,7,8,8,76,10
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037751,1,,12,25,7,14,4,3,15,54,14
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037771,3,,5,24,7,8,7,6,23,64,7
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037781,4,,11,37,8,11,2,4,19,56,8
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037791,5,,10,30,11,11,5,5,25,62,8
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037811,7,,13,31,12,5,5,6,20,56,12
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037821,8,,11,39,8,7,5,4,15,52,12
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037831,9,,9,25,8,3,3,2,11,37,1
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039691,4,,8,22,13,13,8,8,36,28,13
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039711,6,,8,17,6,16,18,6,44,37,7
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039761,11,,9,21,12,6,7,9,44,34,23
