CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003531,10,5,8,4,23,3,8,18,3,6,3,1,6,3
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002231,6,7,13,8,25,1,9,13,12,9,1,2,4,3
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002251,8,12,11,2,33,4,11,13,18,18,2,4,9,8
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002271,10,6,9,4,31,6,8,11,15,15,3,2,1,7
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002281,11,11,9,4,24,3,5,12,11,8,3,2,4,6
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002291,12,3,12,10,28,3,5,16,10,28,1,1,7,10
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002301,13,6,12,5,28,2,4,12,11,19,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002321,15,7,5,4,24,4,7,18,9,16,1,2,4,1
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002341,17,6,8,2,29,2,3,14,13,14,3,1,9,8
1,Cercado,1,Oruro,2059,Oruro,82,Inst. De Aprendizaje Industrial   I.A.I.,4006121,1,5,11,6,33,4,5,9,15,33,1,5,5,6
1,Cercado,1,Oruro,2059,Oruro,82,Inst. De Aprendizaje Industrial   I.A.I.,4006131,2,5,14,4,33,6,4,9,12,21,2,6,6,2
1,Cercado,1,Oruro,2059,Oruro,82,Inst. De Aprendizaje Industrial   I.A.I.,4006141,3,3,14,9,25,10,12,10,19,16,1,2,5,4
1,Cercado,1,Oruro,2059,Oruro,82,Inst. De Aprendizaje Industrial   I.A.I.,4006151,4,5,10,5,39,2,7,7,24,23,2,3,5,5
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004561,8,3,16,6,26,1,5,11,13,17,3,2,3,7
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004571,9,4,10,6,35,6,10,15,16,13,3,2,7,3
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004581,10,2,12,6,27,4,5,8,16,22,2,2,2,5
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004591,11,4,13,6,26,2,9,11,6,17,0,1,10,10
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004601,12,4,5,3,19,0,8,20,12,17,3,2,10,7
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004611,13,3,9,6,30,1,5,19,16,20,2,5,6,4
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004621,14,4,11,4,28,3,9,17,8,22,0,3,9,6
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000531,1,3,3,5,36,3,7,8,12,33,0,1,21,2
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000541,2,2,4,5,26,3,6,8,4,33,2,6,4,3
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000551,3,7,7,4,37,1,1,7,7,31,2,3,8,5
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000561,4,2,13,9,27,2,4,9,12,28,2,4,7,3
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000571,5,0,3,0,5,0,1,2,1,11,0,0,0,0
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000641,1,3,8,9,37,3,3,13,16,31,1,2,6,4
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000651,2,5,8,12,31,3,3,9,13,32,5,4,3,7
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000661,3,5,14,2,27,1,4,13,18,31,3,2,3,10
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000671,4,1,10,10,29,2,6,16,21,29,1,5,2,3
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000681,5,4,9,9,28,2,5,13,18,29,2,4,10,2
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000691,6,3,6,5,35,3,2,10,20,43,2,4,7,3
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000701,7,2,0,1,8,1,0,3,3,10,0,0,0,2
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006441,2,4,8,5,35,3,3,9,16,24,4,1,11,10
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006451,3,3,8,4,36,3,7,16,14,29,0,5,6,1
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006461,4,2,18,8,31,2,6,11,23,39,3,3,6,3
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006471,5,1,12,8,36,3,3,12,17,14,1,6,1,5
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006481,6,3,12,11,37,5,2,12,21,26,4,0,7,12
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006491,7,3,13,3,19,2,7,11,20,18,6,0,10,6
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006501,8,5,6,7,35,5,9,12,24,20,4,1,9,1
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006511,9,1,11,2,27,0,2,2,11,25,1,2,8,3
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006521,10,1,15,6,51,1,3,20,19,23,2,3,8,3
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006531,11,2,10,14,23,3,4,14,19,27,1,1,8,3
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006541,12,2,11,13,38,2,5,12,17,28,1,4,4,1
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006551,13,5,8,9,34,4,6,14,21,33,3,8,5,7
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006561,14,4,5,8,26,7,6,9,13,32,7,3,7,6
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006571,15,1,2,3,15,3,1,1,4,1,1,1,1,0
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006581,1,1,17,7,42,3,5,13,12,16,3,4,7,3
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006591,2,1,7,7,29,1,9,10,21,33,3,2,2,7
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006601,1,4,8,7,31,0,7,16,21,30,3,4,2,1
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006621,3,4,8,10,27,2,3,10,18,26,0,7,8,9
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006631,4,5,9,10,21,4,5,12,29,22,2,6,10,4
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006711,1,2,15,5,41,4,9,7,19,28,2,3,3,1
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006721,2,6,13,7,30,1,7,11,12,22,6,3,9,9
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006731,3,5,11,6,28,6,3,11,18,21,0,1,5,7
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006741,4,4,17,3,26,2,4,12,19,25,2,5,6,1
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006751,5,5,7,3,23,2,2,12,17,25,1,5,5,5
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006761,6,3,9,7,39,9,9,8,15,20,4,5,5,3
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006771,7,6,16,8,28,4,7,16,12,17,1,0,6,3
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006781,8,1,7,4,16,0,3,6,7,11,3,1,1,1
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002711,1,4,7,2,17,1,13,10,7,7,2,3,5,1
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002731,3,0,2,3,15,0,12,7,10,6,2,5,6,7
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002741,4,1,1,3,2,1,7,5,2,2,0,3,2,0
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002801,6,5,10,2,36,3,4,10,22,15,1,3,5,6
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002811,7,5,9,7,33,2,9,18,16,24,2,0,7,4
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002821,8,7,14,4,31,1,4,17,16,19,2,1,11,3
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002831,9,4,14,8,21,5,6,15,15,24,4,4,11,4
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002841,10,5,12,4,28,3,8,9,8,12,4,1,4,4
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002851,11,4,12,7,35,4,6,13,16,23,2,2,5,5
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002861,12,5,16,7,27,1,1,16,12,20,1,1,7,6
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002881,14,9,10,8,27,3,7,9,10,22,1,3,2,6
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002891,15,4,6,4,29,0,9,18,22,16,1,5,4,9
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002901,16,6,11,8,38,1,3,9,18,17,4,4,8,6
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002911,17,2,3,3,9,1,3,2,4,7,0,1,1,2
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002921,1,4,7,8,27,1,4,21,19,26,2,1,6,4
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002931,2,4,11,4,29,3,5,18,21,20,2,0,7,3
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002941,3,3,13,6,26,2,7,12,16,16,2,4,11,4
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002971,6,5,12,7,30,1,8,13,13,28,3,5,4,2
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000711,1,5,16,6,35,4,8,11,19,15,3,2,2,4
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000721,2,5,8,11,44,4,12,11,16,16,2,4,9,8
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000731,3,8,5,5,25,5,7,13,21,18,1,2,8,2
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000741,4,2,14,7,32,3,4,14,7,32,1,7,6,5
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000751,5,8,12,11,28,1,6,10,10,19,4,5,8,1
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000761,6,7,11,6,34,2,13,15,14,22,2,6,5,3
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000771,7,3,12,11,24,1,12,15,18,20,1,5,6,2
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000781,8,3,11,6,34,4,3,13,5,31,3,2,11,4
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000791,9,7,16,6,24,4,12,8,14,22,5,5,6,5
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000801,10,0,8,5,42,3,6,15,16,26,4,3,7,3
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000811,11,5,13,3,39,3,2,13,15,35,3,11,8,2
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000821,12,0,10,4,20,4,3,7,9,9,2,7,5,1
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003331,1,3,14,7,46,1,9,15,12,11,1,5,11,2
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003341,2,5,12,5,39,1,4,18,9,20,2,2,11,5
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003351,3,6,9,5,39,1,7,12,9,12,1,1,16,3
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003361,4,5,22,12,34,3,5,11,18,12,3,1,3,2
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003371,5,2,10,8,35,2,4,9,10,19,3,5,10,3
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005531,5,0,15,5,31,1,5,13,12,26,3,1,8,5
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005541,6,1,9,10,45,4,6,8,22,22,0,4,5,4
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005551,7,4,4,5,30,7,1,9,30,36,0,4,13,5
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005561,8,3,15,6,29,0,5,9,19,21,3,2,2,3
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005571,1,3,9,7,33,1,3,10,11,19,0,3,9,6
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005591,3,5,13,9,27,2,5,9,24,24,2,4,13,8
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005601,4,6,15,10,36,3,4,9,26,23,2,1,3,1
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005611,5,6,11,15,27,2,5,10,22,28,2,4,6,5
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005621,6,7,6,14,36,0,6,16,15,28,3,3,4,6
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005631,7,5,13,8,34,1,7,16,24,21,3,4,9,3
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005641,8,4,13,4,32,2,7,10,29,23,1,7,10,5
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005651,9,1,11,11,36,2,4,11,19,27,2,4,8,2
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005671,11,2,9,10,36,6,4,8,17,34,1,2,6,6
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005691,13,2,12,15,27,5,5,13,16,20,0,4,5,10
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005701,14,1,7,2,17,0,1,3,10,12,1,1,3,1
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003601,1,5,12,7,32,2,9,7,10,25,3,5,5,4
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003611,2,8,15,4,24,0,2,13,12,20,0,4,11,5
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003621,3,3,15,7,30,3,6,11,10,16,1,5,7,12
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003631,4,4,15,9,33,1,8,15,13,21,1,2,11,6
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003641,5,4,7,4,36,2,9,14,15,16,0,0,11,4
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003651,6,5,9,5,25,3,8,9,17,22,2,1,7,7
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003661,7,2,8,8,22,3,5,21,17,17,3,2,11,6
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003671,8,5,9,4,31,2,8,19,19,19,2,7,10,7
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003681,9,2,12,3,30,3,6,12,18,27,3,6,7,5
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003691,10,3,7,8,36,3,4,15,6,19,1,1,11,1
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003701,11,1,4,8,21,3,5,8,12,16,2,1,4,2
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000831,1,7,14,8,31,2,4,9,19,30,1,6,11,4
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000841,2,5,8,11,33,2,6,9,17,29,2,3,9,4
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000851,3,1,5,6,27,1,6,12,9,24,2,2,9,7
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000861,4,4,13,8,24,5,4,9,21,36,1,4,6,5
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000871,5,0,1,3,10,0,0,2,9,8,0,1,3,0
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007351,1,8,16,9,43,4,8,12,18,31,2,3,5,4
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007361,2,6,10,8,33,2,7,25,10,24,1,0,7,6
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007371,3,3,3,1,6,1,1,4,8,11,0,0,3,3
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000011,1,6,8,11,43,2,5,13,16,27,2,2,5,4
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000031,3,7,5,7,36,1,6,14,18,33,2,1,7,9
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000041,4,10,9,7,32,4,3,14,17,24,3,8,5,4
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000051,5,4,13,11,35,2,4,7,18,27,5,3,4,4
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000061,6,4,14,6,33,4,5,8,10,27,2,2,2,2
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000071,7,8,7,10,26,2,12,10,15,28,2,0,5,6
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000081,8,4,12,10,30,3,8,10,13,33,1,3,5,6
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000091,9,2,9,4,26,1,4,20,17,29,2,4,9,1
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000101,10,10,12,7,25,3,6,10,9,21,1,4,4,5
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000411,1,8,20,15,28,4,5,12,10,30,2,6,6,4
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000421,2,4,11,8,30,2,8,15,20,24,2,2,8,8
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000431,3,1,11,10,23,1,6,7,18,53,5,4,1,5
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000441,4,3,11,7,37,6,10,6,13,25,1,1,5,3
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000451,5,1,5,10,32,3,4,12,19,34,8,8,7,4
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000461,6,4,12,6,31,2,7,8,20,35,1,1,4,8
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000471,7,3,6,12,25,3,5,13,15,37,2,4,10,4
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000481,8,1,2,0,5,0,4,2,7,8,0,3,0,1
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001421,1,4,5,8,34,7,3,7,11,22,1,5,6,2
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001431,2,6,5,16,33,2,4,7,23,20,5,3,12,0
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001441,3,1,19,3,35,1,5,9,8,22,0,7,4,5
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001451,4,3,7,12,33,4,8,10,11,23,4,5,5,5
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001461,5,0,17,0,26,7,8,13,15,21,2,3,5,11
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001611,1,2,14,11,31,3,2,15,15,23,1,3,9,3
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001621,2,3,10,6,37,5,5,10,10,24,2,6,5,3
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001631,3,2,10,9,23,1,4,12,14,31,2,2,9,7
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001641,4,5,10,10,30,8,3,16,10,30,2,6,12,2
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001651,5,6,12,5,22,1,3,8,11,27,3,2,10,4
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000881,1,5,7,8,35,1,4,16,20,31,0,5,7,5
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000891,2,8,8,10,36,4,3,16,9,23,2,5,9,1
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000901,3,4,13,9,31,4,7,11,15,38,1,8,3,2
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000911,4,2,9,9,36,7,3,3,14,31,4,2,4,4
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000921,5,1,3,4,22,2,1,4,7,1,0,1,0,0
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001051,1,5,5,12,31,0,5,4,18,41,4,4,4,8
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001061,2,5,6,9,34,4,5,11,21,26,2,2,4,5
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001071,3,7,4,8,31,1,5,11,9,38,1,2,4,4
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001081,4,1,8,11,36,3,2,5,21,35,2,1,5,3
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001091,5,0,2,1,7,0,0,6,1,12,0,2,1,1
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009761,1,7,16,1,31,5,7,10,9,21,5,4,11,3
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009771,2,9,10,3,40,5,10,17,14,14,1,5,6,7
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009781,3,8,13,3,28,4,12,17,19,17,0,4,5,4
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009791,4,6,15,9,22,2,16,14,11,17,4,10,4,4
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009801,5,2,20,6,29,7,11,16,7,14,2,0,6,6
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009821,7,7,10,6,29,5,9,21,14,14,3,0,6,3
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009851,1,9,14,4,29,1,6,14,12,17,4,2,6,5
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009861,2,7,9,3,30,4,10,11,17,17,4,6,7,4
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009871,3,2,10,3,22,2,17,14,17,17,0,1,10,5
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009881,4,11,16,9,21,3,2,18,13,23,5,2,5,2
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009891,5,5,5,0,12,2,3,18,6,3,1,1,2,0
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009491,1,11,11,8,19,3,9,10,16,17,2,6,9,2
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009501,2,6,14,3,25,6,10,11,18,25,1,1,1,5
