CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA,CDC
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002441,13,48,113
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002451,14,44,129
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002461,15,31,166
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002471,16,45,144
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002481,17,32,152
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002491,18,48,132
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001291,1,58,121
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001301,2,62,125
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001311,3,73,120
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001321,4,50,139
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001331,5,57,136
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001341,6,18,57
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005251,1,70,133
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005261,2,65,125
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005271,3,61,135
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005281,4,53,132
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005291,5,58,145
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005301,6,66,126
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005311,7,56,139
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005321,8,69,130
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005331,9,68,128
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005341,10,72,107
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005351,11,80,126
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005361,12,61,138
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005371,13,57,133
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005381,14,46,128
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004611,1,49,149
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004621,2,52,153
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004631,3,55,130
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004641,4,53,141
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004651,5,46,144
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004661,6,55,148
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004671,7,57,145
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004681,8,59,145
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004691,9,51,151
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004701,10,55,143
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004711,11,48,141
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004721,12,47,151
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004731,13,60,137
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004741,14,57,142
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004751,15,59,139
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004761,16,70,135
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004771,17,8,12
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004091,1,55,147
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004101,2,60,141
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004111,3,64,132
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004121,4,62,141
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004131,5,57,131
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004141,6,59,143
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004151,7,73,133
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004161,8,67,124
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004171,9,77,127
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004181,10,60,118
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004191,11,64,134
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004201,12,61,142
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004211,13,69,126
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004221,14,55,137
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004231,15,62,135
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004241,16,54,142
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004251,17,60,128
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004261,18,54,144
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004271,19,40,68
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6004981,1,60,134
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6004991,2,53,149
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005001,3,53,138
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005011,4,53,130
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005021,5,32,162
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005031,6,55,119
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005041,7,29,140
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005051,8,51,130
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005061,9,35,168
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005071,10,41,142
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005081,11,50,138
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005091,12,47,140
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005101,13,49,134
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005111,14,43,150
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005121,15,55,135
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005131,16,49,142
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005141,17,56,121
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005151,18,53,133
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005161,19,48,137
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005171,20,53,134
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005181,21,62,140
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005191,22,33,163
1,Cercado,1,Tarija,2680,Tarija,73,U.E. Octavio Campero Echazu,6005201,23,47,124
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005491,1,46,154
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005501,2,74,126
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005511,3,46,148
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005521,4,58,134
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005531,5,39,158
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005541,6,48,156
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005551,7,51,142
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005561,8,72,130
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005571,9,56,87
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001521,1,56,145
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001531,2,59,138
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001541,3,82,114
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001551,4,65,132
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001561,5,52,133
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001571,6,51,134
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001581,7,66,122
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001591,8,67,130
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001601,9,71,136
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001611,10,55,142
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001621,11,58,135
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001631,12,71,122
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001641,13,62,121
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001651,14,59,131
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001661,15,61,132
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001671,16,62,125
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001681,17,71,128
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001691,18,58,132
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001701,19,56,126
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001711,20,66,130
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001721,21,66,125
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001731,22,58,131
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001741,23,61,139
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001751,24,64,128
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001761,25,64,134
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001771,26,64,105
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005661,1,58,126
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005671,2,44,146
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005681,3,66,144
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005691,4,44,150
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005701,5,42,142
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005711,6,37,122
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005721,7,40,163
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005731,8,31,154
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005741,9,48,148
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005751,10,55,143
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005761,11,40,141
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005771,12,50,148
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005781,13,45,155
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005791,14,47,139
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005801,15,54,132
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005811,16,52,151
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005821,17,54,139
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005831,18,60,136
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007841,1,35,134
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007851,2,33,157
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007861,3,25,159
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007871,4,42,149
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007881,5,32,152
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007891,6,37,142
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007901,7,36,140
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007911,8,39,149
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007921,9,28,169
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007931,10,47,138
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007941,11,11,32
1,Cercado,1,Tarija,2680,Tarija,78,(Cárcel) Penal de Morros Blancos,6005841,1,56,91
1,Cercado,1,Tarija,2680,Tarija,78,(Cárcel) Penal de Morros Blancos,6005851,2,63,116
1,Cercado,1,Tarija,2680,Tarija,78,(Cárcel) Penal de Morros Blancos,6005861,3,55,117
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006051,1,63,103
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006061,2,63,107
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006071,3,51,111
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006081,4,33,81
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006091,5,35,130
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006101,6,43,107
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006111,7,48,122
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006121,8,41,113
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006131,9,40,87
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006141,10,51,105
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006151,11,54,108
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006161,12,46,103
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006171,13,38,105
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006181,14,60,108
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006191,15,59,103
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006201,16,53,130
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006211,17,42,51
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005921,1,57,111
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005931,2,62,110
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005941,3,48,113
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005951,4,51,106
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005961,5,70,99
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005971,6,56,108
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005981,7,52,106
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005991,8,61,108
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006001,9,49,131
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006011,10,57,115
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006021,11,57,97
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006031,12,68,110
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006041,13,56,129
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006231,1,39,157
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006241,2,53,141
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006251,3,60,120
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006261,4,48,149
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006271,5,67,127
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006281,6,51,143
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006291,7,54,141
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006301,8,55,137
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006311,9,56,144
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006321,10,22,79
