CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Cercado,1,Oruro,2059,Oruro,79,Esc. Jacinto Rodriguez (La Aurora),4003267,2,240,165,8,40,213,165,213
1,Cercado,1,Oruro,2059,Oruro,79,Esc. Jacinto Rodriguez (La Aurora),4003277,3,240,188,9,22,219,188,219
1,Cercado,1,Oruro,2059,Oruro,79,Esc. Jacinto Rodriguez (La Aurora),4003287,4,240,180,8,29,217,180,217
1,Cercado,1,Oruro,2059,Oruro,79,Esc. Jacinto Rodriguez (La Aurora),4003327,8,23,18,0,3,21,18,21
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003447,1,240,177,12,20,209,177,209
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003487,5,240,178,11,34,223,178,223
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003497,6,240,164,18,25,207,164,207
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003517,8,240,163,10,30,203,163,203
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003527,9,240,174,17,22,213,174,213
1,Cercado,1,Oruro,2059,Oruro,80,Esc. Franz Tamayo (Los Pinos),4003537,10,173,124,15,10,149,124,149
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002297,12,240,181,6,24,211,181,211
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002307,13,240,151,8,57,216,151,216
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002317,14,240,180,15,29,224,180,224
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002327,15,240,171,12,34,217,171,217
1,Cercado,1,Oruro,2059,Oruro,81,U. E. Oscar Unzaga De La Vega,4002347,17,233,174,9,29,212,174,212
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004567,8,240,179,17,24,220,179,220
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004577,9,240,185,11,17,213,185,213
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004587,10,240,171,14,28,213,171,213
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004597,11,240,170,8,34,212,170,212
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004607,12,240,182,12,23,217,182,217
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004617,13,240,192,5,23,220,192,220
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004627,14,240,177,5,39,221,177,221
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000537,1,240,183,5,27,215,183,215
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000547,2,240,196,3,20,219,196,219
1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4000577,5,47,38,1,3,42,38,42
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000647,1,240,193,6,19,218,193,218
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000657,2,240,179,6,22,207,179,207
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000667,3,240,185,5,25,215,185,215
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000677,4,240,194,5,21,220,194,220
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000687,5,240,194,5,16,215,194,215
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000697,6,240,177,5,14,196,177,196
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000707,7,64,44,1,4,49,44,49
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006447,2,240,189,8,16,213,189,213
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006457,3,240,184,9,20,213,184,213
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006467,4,240,184,7,30,221,184,221
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006487,6,240,198,5,17,220,198,220
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006497,7,240,174,10,25,209,174,209
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006507,8,240,189,7,17,213,189,213
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006517,9,240,183,13,28,224,183,224
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006527,10,240,207,5,14,226,207,226
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006537,11,240,186,10,19,215,186,215
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006547,12,240,195,7,12,214,195,214
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006567,14,240,177,11,17,205,177,205
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006577,15,64,52,3,1,56,52,56
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006587,1,240,196,5,23,224,196,224
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006597,2,234,194,10,15,219,194,219
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006607,1,240,187,3,24,214,187,214
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006617,2,240,197,6,23,226,197,226
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006627,3,240,179,6,30,215,179,215
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006637,4,240,192,5,19,216,192,216
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006717,1,240,194,6,18,218,194,218
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006727,2,240,188,7,20,215,188,215
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006737,3,240,193,10,19,222,193,222
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006747,4,240,188,7,23,218,188,218
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006757,5,240,171,6,26,203,171,203
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006767,6,240,193,11,17,221,193,221
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006777,7,240,184,8,24,216,184,216
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006787,8,120,90,4,12,106,90,106
