CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,PDC,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001727,2,25,8,0,,0,27,3,1,4,2,16,11,13,0,1,,12,32,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001737,3,22,5,0,,1,47,3,4,5,2,9,8,12,1,3,,14,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001767,6,26,6,0,,0,35,4,0,3,1,7,15,24,1,1,,10,22,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001787,8,22,16,1,,0,33,1,3,4,1,10,10,14,1,1,,3,34,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001817,11,19,8,1,,0,55,1,1,7,0,14,10,13,2,0,,9,23,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002487,10,22,6,0,,2,29,3,0,5,0,10,21,21,2,1,,11,23,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2014997,2,27,11,4,,5,25,3,1,7,0,8,13,23,0,2,,7,21,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2015007,3,22,14,0,,0,25,3,2,7,2,15,23,14,1,3,,9,20,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2015137,16,31,13,2,,1,18,2,1,9,0,10,17,23,3,0,,8,27,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Instituto Tecnológico Ayacucho,2002017,14,31,4,2,,1,26,1,0,4,0,14,11,22,2,1,,17,20,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Instituto Tecnológico Ayacucho,2002057,18,21,10,0,,1,33,1,0,4,0,14,14,16,1,0,,9,28,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,505,Instituto Tecnológico Ayacucho,2002157,28,32,14,0,,3,29,2,0,9,1,8,21,19,0,0,,11,14,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,U.E.  Adolfo  Costa Du Rels,2014877,22,37,11,1,,2,10,2,2,8,1,8,10,20,11,2,,3,8,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,506,U.E.  Adolfo  Costa Du Rels,2014887,23,41,16,1,,2,11,5,1,4,1,11,13,17,1,2,,6,9,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015637,7,38,15,3,,6,5,3,0,6,0,6,20,26,1,1,,3,10,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015647,8,24,15,2,,8,6,5,1,9,2,1,14,16,0,1,,2,16,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015667,10,23,17,0,,4,13,1,0,4,1,8,15,21,2,4,,3,11,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015737,17,37,11,0,,6,7,3,3,6,1,3,16,20,1,4,,4,13,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015747,18,40,7,2,,10,4,2,0,11,1,7,10,18,0,1,,4,11,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015777,21,30,20,2,,4,8,3,0,9,0,6,12,17,1,0,,6,7,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015797,23,38,15,0,,7,4,2,3,3,2,7,9,24,4,2,,5,8,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015827,26,44,10,3,,2,9,0,0,9,1,5,12,18,3,3,,4,13,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,601,U.E.  Pablo Iturri Jurado B,2015867,30,9,4,0,,1,4,0,0,0,0,0,6,7,0,0,,1,3,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016657,1,25,8,0,,0,12,2,0,2,0,14,16,13,1,0,,7,11,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016667,2,29,11,2,,4,16,3,1,5,1,7,17,18,0,1,,14,15,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016717,7,31,8,0,,1,18,1,0,7,0,12,17,14,0,0,,12,15,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016737,9,38,6,1,,0,13,2,0,5,1,4,23,25,4,2,,9,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016747,10,32,16,0,,0,14,3,2,12,3,8,20,9,0,0,,10,15,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,603,U.E.  Simón Rodriguez Carreño,2016857,21,34,9,2,,1,16,1,4,4,1,13,15,20,2,1,,8,20,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,607,U.E.  La Merced B,2016197,33,24,9,0,,3,11,10,0,6,3,10,18,21,4,0,,6,10,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016267,5,37,9,2,,0,16,2,0,5,1,5,17,21,1,2,,9,13,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016307,9,38,14,1,,2,15,0,1,9,0,2,19,7,2,1,,4,12,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016327,11,29,11,1,,3,17,1,0,4,0,9,21,21,1,1,,8,19,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016357,14,23,15,2,,0,19,1,1,3,1,6,18,26,0,4,,4,10,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016367,15,28,9,4,,1,15,2,1,5,0,7,16,26,0,1,,7,16,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016407,19,28,3,0,,0,14,1,2,8,3,5,22,14,1,1,,7,16,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016477,26,23,5,4,,2,24,2,0,3,2,5,15,15,3,2,,11,8,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016507,29,44,6,2,,3,7,1,1,9,0,8,24,24,1,1,,9,25,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016517,30,38,8,1,,0,15,1,1,6,0,4,20,23,0,3,,9,15,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016537,32,25,5,1,,1,17,2,1,7,3,5,22,17,1,4,,8,18,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,608,U.E.  Irene Nava de Castillo B,2016547,33,0,11,1,,0,18,1,35,5,1,10,25,17,3,3,,12,24,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,701,U.E. Copacabana C,2017617,10,28,13,0,,3,27,1,1,11,0,10,16,21,0,0,,13,21,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,701,U.E. Copacabana C,2017627,11,32,4,2,,0,29,1,1,11,1,7,12,20,1,2,,4,19,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,702,U.E. Cristiano Vida Nueva,2017817,2,32,7,1,,1,31,2,3,6,0,16,19,29,0,1,,6,24,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,702,U.E. Cristiano Vida Nueva,2017827,3,21,9,1,,10,18,0,1,9,0,6,19,20,0,1,,7,19,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,702,U.E. Cristiano Vida Nueva,2017877,8,36,8,1,,2,30,5,0,4,0,10,18,26,1,1,,9,22,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,703,U.E.  Cristo Rey,2018117,17,30,7,1,,4,26,1,1,4,0,9,21,18,0,2,,8,17,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,801,U.E.  Genoveva Ríos,2018597,20,35,11,4,,1,12,3,2,17,2,7,18,14,1,2,,10,10,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,801,U.E.  Genoveva Ríos,2018607,21,31,8,2,,0,28,2,0,10,0,9,16,25,7,2,,10,14,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018637,2,21,5,2,,0,25,1,1,5,3,13,16,15,2,3,,4,26,,,,,,,,,23,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018657,4,36,8,0,,2,25,2,1,6,0,10,17,20,1,1,,12,21,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018697,8,51,8,2,,0,13,4,0,12,0,13,13,16,0,1,,7,20,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018737,12,33,12,1,,0,23,0,2,13,1,9,17,21,2,0,,11,16,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018757,14,28,8,4,,3,21,1,1,5,1,10,15,15,2,1,,4,14,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018797,18,35,6,2,,1,32,2,0,3,1,10,7,19,1,0,,7,20,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018847,23,37,10,3,,3,19,3,2,6,1,6,14,18,0,0,,3,18,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018857,24,37,8,0,,1,25,2,3,7,1,13,17,14,0,0,,10,20,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018867,25,15,12,4,,2,29,1,2,7,0,6,27,20,0,0,,10,30,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018907,29,17,12,3,,2,32,2,1,3,1,8,17,16,0,0,,15,25,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,802,U.E. Gral. José de San Martin,2018927,31,2,0,0,,0,3,0,0,0,0,3,1,1,3,1,,0,4,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,807,U.E. San Antonio Fe y Alegría,2019067,11,27,5,0,,0,17,4,2,7,1,17,15,12,1,1,,12,27,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,807,U.E. San Antonio Fe y Alegría,2019077,12,31,12,1,,1,24,3,1,10,0,9,17,16,2,0,,6,16,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,807,U.E. San Antonio Fe y Alegría,2019107,15,34,9,1,,0,21,3,4,5,1,3,16,14,2,1,,10,19,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,807,U.E. San Antonio Fe y Alegría,2019117,16,41,18,4,,1,20,4,2,5,1,15,13,12,3,1,,11,31,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,807,U.E. San Antonio Fe y Alegría,2019127,17,36,19,3,,1,17,0,1,7,0,5,14,11,0,1,,10,21,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,901,U.E. Topater,2019457,9,37,21,2,,2,13,2,3,7,0,7,16,14,0,3,,7,11,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,901,U.E. Topater,2019507,14,32,14,1,,1,13,1,2,4,1,7,13,19,1,0,,12,21,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,901,U.E. Topater,2019517,15,20,10,3,,0,11,1,1,9,1,6,17,17,1,1,,8,21,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,901,U.E. Topater,2019527,16,47,16,2,,5,16,0,0,3,0,5,20,20,0,1,,13,10,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,901,U.E. Topater,2019537,17,55,15,2,,2,16,2,0,8,1,3,14,11,0,2,,7,17,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,904,U.E. Delia Gambarte de Quezada A,2019967,4,27,14,0,,4,15,1,1,7,1,9,14,16,5,1,,10,16,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,905,U.E. Niño Jesús Ciudad Del Niño,2019257,2,29,6,2,,1,20,0,1,9,0,6,16,18,1,0,,15,17,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,905,U.E. Niño Jesús Ciudad Del Niño,2019267,3,54,10,1,,6,17,4,1,6,2,10,13,22,3,1,,6,17,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020767,1,35,16,2,,2,10,1,1,12,0,7,18,24,1,0,,9,12,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020787,3,20,9,0,,0,18,1,3,9,1,11,19,13,0,1,,6,18,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020807,5,41,13,0,,1,10,2,2,7,0,12,21,17,1,0,,11,12,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020817,6,37,20,1,,2,13,2,2,1,0,12,22,17,1,1,,9,14,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020867,11,31,12,1,,2,21,1,2,3,1,9,21,20,1,2,,10,31,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1009,U.E. Villa Callapa,2020407,8,34,9,1,,1,12,1,0,9,3,12,16,17,1,0,,7,16,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1101,U. E. Fuerzas Armadas De La Nación,2026727,14,28,8,1,,1,41,0,0,9,0,7,14,21,0,3,,11,19,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1101,U. E. Fuerzas Armadas De La Nación,2026737,15,33,12,1,,1,34,0,4,6,3,11,16,16,0,0,,12,17,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022667,8,26,9,0,,0,24,4,1,3,2,7,5,21,1,1,,9,20,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022677,9,24,3,0,,1,51,4,0,0,1,18,6,13,2,3,,12,34,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022697,11,33,7,0,,0,22,3,2,3,0,8,10,19,2,3,,11,21,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022707,12,18,4,2,,1,24,1,1,3,4,10,4,25,1,2,,4,23,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022857,27,27,1,2,,0,39,0,1,0,0,13,12,14,0,0,,10,24,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1102,U.E. Rose Marie Galindo de Barrientos,2022937,35,20,11,2,,2,30,0,0,2,2,11,7,13,1,2,,11,20,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021707,1,36,13,2,,1,25,4,0,1,4,7,16,12,3,0,,15,19,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021727,3,44,9,3,,2,21,1,0,3,0,17,10,8,1,1,,10,14,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021757,6,28,10,0,,6,23,2,1,6,0,10,14,14,3,0,,11,27,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021767,7,24,9,1,,0,38,1,2,0,2,11,15,14,3,3,,13,36,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021777,8,26,6,0,,0,32,1,1,3,3,11,16,17,1,0,,16,20,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021787,9,24,10,1,,0,27,2,3,5,2,11,13,18,0,2,,12,30,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021837,14,35,17,1,,0,12,1,1,5,0,13,13,15,1,0,,10,15,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021887,19,33,7,1,,1,23,4,1,1,0,19,10,7,0,1,,7,35,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023517,1,25,2,0,,2,58,0,1,0,1,9,7,13,1,1,,10,21,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023527,2,16,3,0,,1,59,1,1,0,3,16,5,14,0,3,,10,24,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023537,3,22,5,0,,0,52,1,2,1,1,22,10,11,0,0,,9,23,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023547,4,18,4,0,,0,52,0,1,1,3,22,5,6,2,0,,18,20,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023567,6,32,4,0,,0,63,1,1,1,4,6,12,7,5,0,,11,22,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023657,15,21,5,0,,0,50,0,2,0,2,12,10,10,1,0,,14,20,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023687,18,17,5,1,,0,56,0,0,3,2,12,5,6,1,1,,3,21,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023747,24,32,3,0,,2,62,1,0,1,1,16,2,7,0,0,,12,26,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023857,35,28,1,0,,0,49,0,0,3,0,14,13,4,0,1,,16,24,,,,,,,,,17,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1201,U.E. Franco Boliviano,2023867,36,19,0,0,,0,59,1,1,0,1,12,7,7,2,3,,7,27,,,,,,,,,13,,,,,,
