CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,P.P.,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009857,1,3,6,19,5,6,26,10,19,,13,2,,3,,,,2,9,5,9
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009867,2,7,3,22,2,10,27,12,17,,17,3,,1,,,,5,6,3,8
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009887,4,0,8,25,2,4,32,11,26,,8,1,,0,,,,7,3,5,14
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009897,5,2,3,9,0,1,22,3,10,,6,0,,0,,,,1,3,0,1
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009497,1,9,8,19,1,7,29,6,24,,14,0,,2,,,,2,6,3,4
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009507,2,6,8,16,2,4,33,7,20,,21,6,,1,,,,1,6,3,7
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009517,3,10,6,18,2,7,29,9,20,,12,2,,0,,,,3,9,3,14
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009527,4,5,5,20,3,6,43,15,20,,7,1,,1,,,,1,5,6,10
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009537,5,8,6,20,3,5,38,11,14,,8,0,,0,,,,1,8,6,11
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009547,6,10,3,16,5,7,32,15,18,,6,2,,1,,,,1,9,5,13
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009617,1,0,3,26,1,4,30,21,25,,15,5,,0,,,,0,9,10,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009627,2,6,4,24,3,7,36,8,20,,21,2,,0,,,,2,3,6,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009637,3,5,6,25,2,5,33,7,11,,14,1,,0,,,,1,5,11,15
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009647,4,4,3,20,1,12,30,11,19,,15,0,,0,,,,1,3,11,15
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009657,5,2,9,23,1,7,31,21,14,,16,2,,0,,,,3,4,8,17
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009667,6,4,8,18,1,7,39,12,19,,12,1,,0,,,,1,5,10,9
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009677,7,2,2,26,3,10,30,14,15,,11,4,,3,,,,0,3,7,11
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009687,8,2,2,30,2,1,25,21,21,,20,3,,2,,,,1,8,12,8
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009697,9,1,3,17,2,8,34,14,18,,11,5,,1,,,,0,6,12,9
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009707,10,5,5,15,1,7,28,13,20,,13,2,,2,,,,1,2,16,13
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007527,1,5,8,27,2,5,28,13,16,,16,1,,2,,,,1,0,7,17
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007537,2,4,8,21,3,6,28,15,16,,13,1,,0,,,,0,7,10,13
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007547,3,4,10,20,1,10,35,9,32,,13,2,,1,,,,3,4,3,8
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007557,4,0,11,13,4,10,33,16,22,,14,1,,0,,,,1,4,3,19
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007567,5,8,9,32,2,7,39,10,24,,5,2,,0,,,,2,7,3,8
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007577,6,13,6,21,1,6,33,10,20,,8,3,,0,,,,2,1,5,12
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007587,7,6,5,29,3,5,28,8,15,,14,1,,2,,,,2,6,3,13
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007597,8,0,5,25,0,5,34,12,22,,6,0,,4,,,,1,11,6,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007607,9,6,8,30,3,7,27,18,14,,11,1,,3,,,,3,9,6,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007617,10,5,3,29,3,7,22,13,17,,15,0,,1,,,,2,7,4,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006907,1,10,13,30,2,9,28,10,17,,7,3,,0,,,,1,8,3,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006917,2,10,12,25,2,9,37,12,16,,8,4,,0,,,,0,19,6,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006927,3,8,10,24,1,12,39,21,18,,10,2,,0,,,,2,9,6,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006937,4,3,12,13,1,8,47,8,14,,10,1,,0,,,,1,8,4,8
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006947,5,5,4,21,2,7,40,12,17,,7,2,,0,,,,2,11,3,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006957,6,8,8,19,3,9,28,10,15,,7,2,,0,,,,1,9,4,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006977,8,4,11,24,2,11,31,8,22,,3,2,,0,,,,0,8,7,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006987,9,6,12,15,2,6,30,8,21,,7,1,,0,,,,2,7,6,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007687,7,9,9,14,1,13,30,10,12,,6,7,,0,,,,0,5,5,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007697,8,5,8,21,4,7,29,8,20,,7,2,,1,,,,0,5,4,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007707,9,5,9,29,1,10,31,6,16,,11,1,,1,,,,0,3,6,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007727,11,4,11,26,2,8,19,11,17,,8,0,,3,,,,1,3,7,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007737,12,6,7,21,1,3,28,9,20,,5,2,,1,,,,1,6,6,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007747,13,2,13,32,3,7,21,15,17,,9,0,,0,,,,2,6,4,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007757,14,7,17,15,2,10,41,8,17,,12,2,,0,,,,2,3,2,10
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007767,15,6,9,16,2,0,18,4,6,,10,2,,0,,,,2,6,0,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007777,16,3,7,21,1,7,40,5,21,,5,1,,0,,,,0,6,4,18
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007787,17,11,13,32,1,4,27,9,23,,8,1,,2,,,,1,4,1,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007797,18,4,16,18,3,7,31,5,13,,8,0,,1,,,,0,9,3,4
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007877,1,6,19,23,0,8,35,10,21,,7,2,,1,,,,0,9,4,9
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007887,2,2,10,20,2,5,30,12,22,,14,1,,1,,,,1,15,1,8
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007897,3,4,10,23,1,7,30,11,25,,14,0,,0,,,,0,9,5,16
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007907,4,4,12,17,2,4,41,8,18,,11,1,,0,,,,4,6,2,6
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007917,5,6,5,24,2,9,31,8,15,,9,4,,1,,,,2,5,7,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007927,6,7,13,26,2,7,40,10,11,,11,1,,0,,,,1,3,8,8
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007937,7,6,9,22,3,5,35,9,17,,10,1,,0,,,,1,4,3,10
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007947,8,10,11,31,2,4,30,9,20,,4,1,,2,,,,0,8,2,13
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007957,9,3,16,23,2,7,33,4,19,,7,0,,0,,,,2,12,3,7
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007967,10,6,5,22,3,2,39,5,16,,9,1,,0,,,,1,6,4,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007977,11,5,7,7,2,1,10,1,5,,3,0,,1,,,,0,3,1,0
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008237,1,7,5,26,1,10,34,7,18,,5,2,,2,,,,0,15,5,9
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008247,2,6,5,25,4,3,38,9,20,,12,1,,0,,,,2,14,2,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008257,3,5,3,25,4,7,32,4,19,,12,2,,0,,,,1,4,3,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008267,4,2,7,26,1,6,32,5,20,,9,2,,0,,,,1,4,3,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008297,7,10,8,20,1,8,42,4,18,,16,0,,2,,,,2,6,1,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008307,8,2,5,22,2,7,36,8,20,,6,3,,3,,,,0,4,7,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008327,10,2,10,23,2,9,38,8,18,,3,1,,0,,,,2,4,1,10
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008337,11,6,4,27,4,5,32,5,16,,8,4,,2,,,,1,11,6,10
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008347,12,3,6,14,2,8,43,5,18,,10,2,,1,,,,2,3,7,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008547,1,6,4,30,1,3,24,6,17,,18,1,,0,,,,0,8,6,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008557,2,2,5,27,1,5,17,13,27,,14,3,,1,,,,1,6,9,16
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008567,3,3,5,28,0,10,17,8,22,,8,5,,1,,,,2,11,6,10
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008577,4,1,2,12,1,4,9,9,17,,4,1,,0,,,,0,3,5,10
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008587,1,2,4,30,0,6,49,9,23,,5,3,,2,,,,1,9,6,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008597,2,1,4,23,3,3,33,7,22,,7,0,,0,,,,0,6,2,15
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008607,3,4,9,29,1,6,30,8,22,,8,1,,0,,,,0,7,2,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008617,4,3,6,22,6,8,40,6,19,,13,1,,0,,,,0,4,4,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004227,1,4,4,29,2,4,34,11,16,,12,1,,1,,,,2,3,10,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004237,2,5,6,13,2,18,26,14,20,,8,1,,2,,,,0,5,7,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004247,3,4,9,23,8,5,25,9,15,,9,4,,2,,,,0,3,4,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004257,4,6,10,14,2,11,37,11,18,,6,1,,2,,,,2,6,6,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004267,5,2,3,27,4,11,26,13,7,,7,0,,5,,,,1,4,3,17
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004837,1,7,5,53,4,2,28,3,20,,3,3,,0,,,,1,2,0,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004847,2,4,9,41,6,8,23,4,10,,8,2,,0,,,,2,3,3,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004857,3,2,9,33,0,12,24,5,11,,6,0,,0,,,,0,6,2,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004867,4,3,6,31,3,4,33,7,16,,5,1,,0,,,,1,2,4,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004877,5,6,6,37,0,3,21,6,9,,7,0,,2,,,,0,2,4,11
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004887,6,7,9,40,2,5,22,1,11,,5,2,,0,,,,2,4,1,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004917,9,7,11,34,1,7,24,2,14,,3,3,,1,,,,0,6,8,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004977,15,6,6,35,0,3,26,7,14,,3,0,,1,,,,0,5,1,0
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004987,16,3,6,39,0,4,23,5,15,,6,1,,0,,,,3,2,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004997,17,3,6,44,4,6,29,6,18,,1,1,,0,,,,2,6,4,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005007,18,6,9,43,4,7,21,3,12,,5,0,,0,,,,1,4,2,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005037,21,6,10,38,2,8,16,3,11,,8,1,,2,,,,0,0,4,10
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005057,23,5,6,43,0,10,22,2,11,,3,0,,0,,,,2,5,6,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005077,25,5,7,46,3,9,23,2,11,,4,2,,0,,,,1,0,2,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005097,27,8,5,38,2,6,26,4,11,,5,2,,4,,,,2,7,1,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008707,1,3,5,23,2,5,16,4,14,,4,0,,1,,,,1,3,6,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008717,2,9,10,23,1,4,24,3,19,,1,2,,1,,,,0,4,4,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008727,3,6,8,23,1,10,16,4,13,,5,0,,3,,,,0,7,10,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008737,4,7,7,21,1,5,21,3,14,,2,1,,2,,,,2,6,8,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008747,5,6,7,21,3,9,19,4,9,,2,0,,0,,,,0,7,8,0
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009247,1,6,10,18,1,9,33,1,11,,6,1,,0,,,,3,5,3,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009257,2,5,5,23,2,4,28,5,17,,2,1,,0,,,,0,6,9,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009267,3,7,8,20,2,7,35,6,17,,5,0,,0,,,,2,10,3,8
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009277,4,2,8,27,5,2,28,11,27,,6,2,,0,,,,2,5,7,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009287,5,5,6,26,1,10,33,8,12,,9,1,,0,,,,1,6,11,9
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009317,8,3,8,24,4,5,21,9,15,,5,1,,4,,,,0,10,3,12
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009327,9,0,12,20,1,10,21,4,20,,4,2,,1,,,,1,9,3,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009337,10,3,7,19,0,12,36,6,18,,8,1,,2,,,,0,5,5,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009347,11,1,9,32,2,6,40,5,21,,4,0,,1,,,,0,11,3,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009357,12,2,2,7,0,4,18,0,3,,2,0,,2,,,,0,2,4,1
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003837,6,4,10,29,3,6,28,7,19,,12,0,,1,,,,2,1,3,6
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003857,8,6,7,22,1,5,22,7,17,,11,3,,0,,,,2,3,2,13
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003867,9,6,8,24,0,9,11,4,15,,7,1,,1,,,,2,5,4,3
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006997,1,3,4,25,3,6,20,6,15,,7,2,,0,,,,0,9,4,9
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007007,2,3,2,29,2,4,33,4,12,,1,0,,0,,,,1,11,6,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007017,3,4,6,35,4,6,29,3,11,,4,1,,1,,,,0,5,12,7
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007027,4,3,6,23,2,3,36,5,11,,6,2,,0,,,,1,10,3,7
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007037,5,4,3,30,7,5,30,1,8,,5,0,,0,,,,2,7,4,3
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007047,6,0,2,23,3,3,32,4,9,,6,0,,4,,,,0,6,4,6
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007057,7,2,6,20,1,8,36,3,10,,7,3,,0,,,,3,10,5,6
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007077,9,4,4,33,4,7,27,4,9,,11,1,,6,,,,1,8,3,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007087,10,1,4,25,1,5,26,7,14,,2,1,,2,,,,3,2,3,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007097,11,2,2,6,2,3,16,4,10,,3,0,,0,,,,1,8,3,6
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010057,1,5,6,32,2,6,28,9,20,,7,1,,2,,,,3,3,2,13
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010067,2,9,3,23,3,2,34,8,18,,13,1,,2,,,,4,3,4,9
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010077,1,5,8,22,3,6,36,9,15,,5,1,,1,,,,0,6,5,5
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010087,2,6,7,14,1,7,38,11,14,,3,0,,1,,,,4,4,4,9
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010177,1,7,13,21,1,8,29,8,23,,11,0,,1,,,,2,3,5,5
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010187,2,10,12,23,5,5,16,12,23,,7,1,,1,,,,3,7,6,5
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010207,4,8,13,28,1,4,36,5,14,,8,2,,3,,,,0,6,4,6
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010217,5,5,11,35,0,6,38,12,13,,8,0,,4,,,,0,3,3,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010227,6,1,0,3,0,4,7,1,5,,0,0,,0,,,,1,1,2,0
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002487,1,5,4,22,3,9,34,17,16,,8,0,,1,,,,1,4,5,10
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002507,3,5,10,16,1,9,44,11,12,,10,3,,0,,,,0,4,1,6
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002517,4,3,7,23,0,5,38,13,27,,12,4,,0,,,,1,4,3,8
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002527,5,8,10,23,3,7,45,10,19,,8,0,,5,,,,1,3,3,9
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006027,1,3,9,31,1,7,33,17,16,,15,2,,3,,,,2,5,3,14
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006037,2,7,6,24,1,3,28,13,15,,19,1,,0,,,,0,3,7,9
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006047,3,2,10,22,0,17,32,14,17,,7,1,,1,,,,1,4,6,9
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006057,4,3,6,23,2,8,41,12,19,,10,0,,3,,,,0,8,6,11
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006067,5,5,4,28,2,10,27,22,22,,22,0,,3,,,,1,8,2,17
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006307,1,3,6,27,1,6,32,14,17,,18,0,,0,,,,0,3,2,9
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006317,2,7,8,34,1,5,31,2,24,,7,1,,1,,,,1,3,6,9
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006327,3,3,7,30,4,6,27,10,15,,9,1,,0,,,,1,2,6,6
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006347,5,4,1,9,0,2,17,4,5,,6,0,,1,,,,0,0,5,2
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001107,1,1,5,32,1,8,17,18,24,,18,2,,2,,,,0,5,10,9
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001117,2,0,2,23,1,6,23,16,8,,13,1,,0,,,,0,4,8,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001897,1,2,14,31,3,1,28,8,20,,10,0,,1,,,,1,6,4,10
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001907,2,4,9,17,5,7,32,6,24,,10,1,,0,,,,1,3,2,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001927,4,11,13,24,0,4,19,7,22,,10,4,,1,,,,2,5,3,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001937,5,4,10,17,4,8,28,5,31,,3,3,,0,,,,1,4,2,8
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001947,6,4,12,19,1,4,31,9,24,,9,6,,1,,,,1,1,0,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001957,7,9,17,14,2,5,24,11,19,,11,1,,1,,,,1,4,3,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001977,9,3,15,20,2,9,26,7,24,,6,1,,0,,,,1,7,1,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001987,10,3,11,13,3,10,30,8,14,,7,3,,1,,,,1,4,0,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001997,11,2,12,26,1,6,31,10,16,,6,4,,1,,,,0,5,1,8
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002007,12,7,7,29,3,4,32,3,26,,7,2,,3,,,,0,4,2,9
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002017,13,5,16,26,1,6,34,7,25,,6,0,,1,,,,0,3,1,1
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002027,14,9,14,17,0,4,37,7,32,,8,1,,1,,,,3,2,2,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002037,15,5,7,19,1,7,36,8,24,,12,2,,0,,,,0,5,5,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002047,16,6,14,21,2,3,30,11,20,,8,3,,2,,,,0,2,4,9
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002057,17,4,5,26,3,6,40,11,21,,5,0,,2,,,,3,5,2,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002067,18,0,3,8,1,1,7,3,4,,1,1,,0,,,,0,2,0,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004707,1,3,7,26,2,6,35,13,22,,11,1,,1,,,,0,10,5,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004717,2,3,4,26,5,6,46,13,19,,6,0,,2,,,,6,10,3,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004727,3,0,9,26,2,4,36,11,21,,8,2,,1,,,,1,5,4,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004737,4,5,2,20,4,7,37,15,25,,4,1,,1,,,,2,6,2,4
