CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Nicolás Suárez,1,Cobija,2751,Nueva Esperanza,13,U.E. Nueva Esperanza,9000061,1,170,133,8,9,150,133,150
1,Nicolás Suárez,1,Cobija,2773,Cobija,3,U. E. Instituto Americano,9000771,1,240,164,8,27,199,164,199
1,Nicolás Suárez,1,Cobija,2773,Cobija,3,U. E. Instituto Americano,9000781,2,240,193,2,11,206,193,206
1,Nicolás Suárez,1,Cobija,2773,Cobija,3,U. E. Instituto Americano,9000791,3,240,167,8,23,198,167,198
1,Nicolás Suárez,1,Cobija,2773,Cobija,3,U. E. Instituto Americano,9000801,4,62,43,1,4,48,43,48
1,Nicolás Suárez,1,Cobija,2773,Cobija,8,U.E. Mariano Baptista,9000811,1,240,156,5,30,191,156,191
1,Nicolás Suárez,1,Cobija,2773,Cobija,8,U.E. Mariano Baptista,9000821,2,240,146,10,30,186,146,186
1,Nicolás Suárez,1,Cobija,2773,Cobija,8,U.E. Mariano Baptista,9000831,3,240,129,10,37,176,129,176
1,Nicolás Suárez,1,Cobija,2773,Cobija,8,U.E. Mariano Baptista,9000841,4,240,136,12,32,180,136,180
1,Nicolás Suárez,1,Cobija,2773,Cobija,8,U.E. Mariano Baptista,9000851,5,92,64,3,4,71,64,71
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000221,2,240,152,11,25,188,152,188
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000231,3,240,139,17,24,180,139,180
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000271,7,240,153,19,21,193,153,193
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000281,8,240,147,11,20,178,147,178
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000291,9,240,156,11,22,189,156,189
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000301,10,240,149,12,19,180,149,180
1,Nicolás Suárez,1,Cobija,2773,Cobija,11,U. E. 11 de Octubre,9000311,11,158,109,5,18,132,109,132
1,Nicolás Suárez,1,Cobija,2773,Cobija,12,U.E. German Busch,9000011,1,240,146,11,32,189,146,189
