CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,A-UPP,APB-SUMATE,PATRIA,MTS,NGP,CDC,PDC,ISA
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006341,2,1,2,62,7,5,81,29,5
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006351,3,3,0,67,8,11,84,19,1
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006361,4,3,4,63,9,7,74,21,5
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006371,5,4,2,62,10,10,89,16,1
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006381,6,0,0,14,2,3,12,5,0
1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,6006471,4,5,1,72,8,9,76,15,6
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007781,9,0,0,13,4,1,9,3,1
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002191,1,6,3,66,8,12,60,20,6
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002201,2,8,3,57,11,17,48,21,13
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002211,3,8,0,73,9,11,61,22,6
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002221,4,10,1,74,6,7,60,17,10
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002231,5,6,1,54,18,15,51,28,5
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002241,6,6,2,60,9,13,64,23,2
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002251,7,6,2,65,6,10,70,28,3
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002261,8,6,3,71,8,8,61,21,6
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002271,9,9,3,54,9,15,44,22,14
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002281,10,8,1,71,9,19,49,18,5
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002291,11,3,0,70,14,16,51,17,3
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002301,12,6,0,64,9,12,58,26,11
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002311,13,4,0,26,2,6,16,6,0
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007001,1,6,1,69,9,6,60,19,3
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007011,2,11,0,57,10,20,65,20,3
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007021,3,5,1,70,6,8,69,20,6
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007031,4,5,3,76,8,14,65,17,3
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007041,5,8,0,76,7,13,55,18,7
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007051,6,6,1,69,7,16,56,18,4
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007071,8,3,0,78,6,8,60,22,6
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007081,9,2,3,66,10,15,59,17,4
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007091,10,4,1,62,9,9,58,19,4
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007101,11,3,1,74,12,13,66,23,3
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007111,12,4,1,67,7,11,35,17,3
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007121,13,1,2,69,13,11,61,21,4
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007131,14,5,5,81,5,6,62,21,4
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007141,15,5,3,72,7,11,51,14,5
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007151,16,3,2,85,4,6,66,22,2
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007161,17,6,1,67,4,8,69,25,2
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007171,18,3,2,21,4,3,20,5,0
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006801,1,2,2,77,16,4,68,20,2
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006811,2,3,0,80,22,5,63,11,1
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006821,3,6,3,58,13,3,81,11,2
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006831,4,5,0,87,6,12,66,10,2
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006841,5,9,2,65,11,6,58,18,7
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006851,6,4,1,68,9,7,90,20,4
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006861,7,3,2,79,4,9,77,17,3
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006871,8,10,3,76,13,8,65,8,4
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006881,9,4,5,80,11,7,73,15,2
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006891,10,10,0,67,5,10,57,16,7
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006901,11,2,2,94,4,6,80,9,3
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006911,12,4,0,59,12,7,85,20,4
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006921,13,1,3,60,16,6,73,13,0
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006931,14,1,1,81,7,6,72,20,2
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006941,15,1,1,14,0,1,12,4,1
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004791,2,6,2,73,16,8,59,17,7
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004801,3,5,0,64,9,11,70,27,9
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004891,12,1,1,68,10,9,55,16,6
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004971,20,0,2,16,4,6,24,5,3
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006391,1,2,3,80,7,2,86,24,1
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006401,2,1,3,85,7,3,74,22,3
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006411,3,1,2,75,16,9,69,15,3
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006431,5,1,0,50,9,4,35,12,1
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006611,1,6,2,63,12,12,60,25,5
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006621,2,7,1,50,20,12,57,31,9
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006631,3,1,1,60,12,9,84,19,4
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002511,2,5,1,48,7,15,63,25,11
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002521,3,7,1,60,8,10,31,23,6
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002531,4,8,1,53,10,13,45,44,7
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002541,5,15,1,36,9,12,46,25,9
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002551,6,7,2,44,14,12,40,31,21
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002561,7,9,4,60,11,5,45,23,9
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002571,8,3,4,38,4,8,38,29,7
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002581,9,6,2,63,12,11,46,29,12
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002591,10,11,1,44,14,18,56,18,6
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002601,11,14,3,58,5,16,26,29,21
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002611,12,5,2,51,6,14,49,13,13
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002621,13,9,0,64,12,11,40,20,10
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002631,14,9,3,58,4,5,45,23,11
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002641,15,4,1,58,15,18,32,29,14
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002651,16,6,1,66,7,6,56,21,6
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002661,17,9,3,60,9,11,51,19,14
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002671,18,7,3,66,9,3,57,17,8
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002681,19,6,6,48,12,17,47,18,10
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002691,20,10,1,38,5,17,30,23,5
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007461,1,5,3,52,9,12,50,21,9
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007471,2,5,1,71,11,5,61,16,3
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007481,3,6,0,69,9,10,60,20,6
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007491,4,2,3,67,10,13,65,18,6
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007501,5,4,3,60,15,10,61,29,6
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007511,6,7,2,62,8,7,64,28,8
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007521,7,11,3,53,7,12,45,37,8
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007531,8,5,6,58,10,8,63,18,8
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007541,9,9,1,47,27,15,41,24,10
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007551,10,7,1,66,9,4,57,28,6
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007561,11,2,1,71,14,9,66,21,6
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007571,12,7,1,70,7,3,65,18,12
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007581,13,5,5,43,5,9,51,23,5
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007231,1,3,3,61,8,8,79,9,4
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007241,2,5,1,62,15,12,60,25,4
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007251,3,3,3,62,13,9,67,18,3
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007261,4,5,3,46,8,11,56,26,14
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007271,5,5,2,66,10,10,53,24,9
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007281,6,6,2,69,9,8,54,30,7
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007291,7,5,2,73,11,6,72,19,7
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007301,8,3,4,54,11,14,66,28,7
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007311,9,4,2,62,16,12,55,19,5
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007321,10,6,3,58,10,17,55,26,8
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007331,11,5,1,44,14,5,74,29,3
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007341,12,7,4,52,11,15,60,33,10
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007351,13,4,3,67,12,10,62,21,0
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007361,14,4,1,69,7,10,62,17,4
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007371,15,4,1,57,10,9,84,24,2
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007381,16,6,2,55,7,7,73,21,8
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007391,17,6,4,53,7,8,51,26,10
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003411,3,8,2,60,8,9,51,31,10
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003421,4,4,1,67,10,16,36,25,17
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003441,6,6,0,65,7,18,60,22,7
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003451,7,8,4,54,14,16,36,22,22
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003461,8,6,4,50,11,14,42,19,19
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003471,9,6,1,64,13,21,49,19,10
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003481,10,10,1,56,11,9,54,24,20
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003491,11,6,1,72,15,16,49,22,9
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003501,12,11,1,58,7,15,61,24,12
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003511,13,8,1,59,14,11,55,20,11
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003541,16,9,3,61,13,9,34,23,14
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003551,17,4,0,53,5,11,63,26,12
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003561,18,10,3,62,16,11,51,15,10
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002711,2,6,2,66,8,8,47,34,7
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002721,3,4,3,63,9,12,53,23,6
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002731,4,4,0,51,13,12,49,22,10
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002741,5,10,1,63,9,11,42,32,5
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002751,6,2,2,59,10,9,51,30,11
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002761,7,3,4,71,13,12,48,23,8
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002771,8,13,1,63,11,12,42,35,8
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002781,9,3,2,79,7,5,48,29,9
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002791,10,6,5,44,10,16,47,36,9
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002801,11,5,5,73,9,8,54,28,4
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002811,12,8,2,53,6,7,59,24,7
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002821,13,3,1,74,15,12,32,20,12
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002831,14,3,1,18,6,3,12,13,8
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001781,1,7,2,64,12,15,50,18,6
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001791,2,12,2,67,11,10,44,21,11
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001801,3,7,1,61,10,15,44,28,7
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001811,4,11,2,48,13,9,45,28,8
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001821,5,7,0,54,9,10,60,26,11
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001831,6,3,0,56,10,17,53,17,7
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001841,7,6,5,61,11,10,45,22,13
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001851,8,5,4,51,12,15,66,21,10
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001861,9,6,4,48,6,9,52,24,9
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001871,10,0,1,10,1,4,7,3,2
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003801,1,3,2,60,4,11,82,19,1
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003811,2,5,1,80,13,7,59,19,4
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003821,3,1,0,65,13,14,72,19,6
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003831,4,4,2,67,9,6,72,23,4
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003841,5,2,2,66,6,12,65,18,4
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003851,6,6,1,67,10,14,68,25,12
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003861,7,0,0,73,9,7,69,16,5
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003871,8,5,1,81,13,7,56,25,6
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003881,9,2,2,68,9,9,72,21,3
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003901,11,5,3,65,4,14,61,32,5
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003911,12,1,0,78,7,8,64,14,3
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003921,13,2,2,69,9,11,73,16,5
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003931,14,7,3,76,7,10,54,28,1
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003941,15,3,3,66,7,12,82,18,2
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003951,16,2,2,73,9,10,53,24,9
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003961,17,6,2,59,5,5,76,25,9
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003971,18,3,1,75,8,10,81,13,1
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003981,19,5,4,81,7,9,49,21,6
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003081,1,4,5,41,12,10,52,22,10
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003091,2,7,3,65,10,9,45,22,7
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003101,3,6,1,48,5,14,63,32,7
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003111,4,3,2,48,5,20,56,22,10
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003121,5,8,4,41,9,9,42,27,13
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003141,7,14,4,61,9,13,59,27,6
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003161,9,11,2,69,16,17,38,27,3
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003171,10,16,0,35,9,9,47,38,14
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003181,11,7,5,44,11,5,45,24,18
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003191,12,10,3,57,11,3,44,20,12
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003201,13,8,0,49,4,15,52,33,4
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003211,14,10,4,63,13,14,36,28,5
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003221,15,9,3,40,8,5,54,29,12
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003231,16,8,4,52,5,11,48,29,14
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003251,18,10,1,50,11,11,50,29,8
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003261,19,15,1,56,17,10,48,20,9
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003281,21,3,3,40,9,9,34,23,11
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006671,1,2,2,85,9,7,52,26,5
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006681,2,2,4,68,6,14,65,28,4
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006691,3,8,2,67,13,8,61,19,3
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006701,4,1,2,73,16,8,62,20,5
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006711,5,7,2,60,7,13,62,32,1
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006721,6,7,2,66,15,16,51,16,5
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006731,7,4,1,73,9,12,47,24,3
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006741,8,7,1,70,7,12,76,18,2
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006751,9,5,2,57,10,16,76,18,2
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006761,10,3,0,72,13,8,52,19,7
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006771,11,4,1,7,0,2,5,4,2
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004471,1,6,4,57,16,9,51,23,13
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004481,2,5,2,72,15,9,47,24,6
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004491,3,6,1,65,12,14,58,17,7
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004501,4,7,1,51,23,12,55,16,11
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004511,5,6,2,59,9,12,60,24,3
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004521,6,6,2,59,9,9,71,24,7
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004531,7,4,4,56,13,6,57,25,11
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004551,9,4,2,66,7,8,47,26,6
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004561,10,4,2,65,17,8,49,18,7
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004571,11,3,2,59,12,10,65,27,4
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004581,12,4,5,61,23,10,59,19,6
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004591,13,7,1,73,16,6,54,31,4
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004601,14,1,0,22,4,4,15,8,3
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006561,1,5,1,55,13,7,73,14,3
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006571,2,2,6,68,9,14,77,15,2
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006581,3,5,3,64,9,14,63,14,8
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006591,4,1,2,61,13,11,73,23,3
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006601,5,5,3,53,10,3,62,20,5
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003291,1,7,2,56,5,7,26,35,9
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003301,2,8,1,62,10,17,32,37,10
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003311,3,10,4,57,16,8,29,27,17
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003331,5,15,3,49,7,12,25,35,18
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003341,6,13,3,59,5,10,36,27,12
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003351,7,12,2,41,8,8,35,40,13
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003371,9,8,4,47,8,11,48,29,10
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006481,1,0,4,75,9,8,73,18,4
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006491,2,2,1,77,10,12,61,18,8
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006501,3,2,5,80,7,7,59,23,3
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006511,4,2,0,80,8,9,80,10,3
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006521,5,5,5,88,6,7,62,15,5
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006541,7,2,2,75,3,7,66,15,8
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006551,8,0,0,27,7,3,33,4,6
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003591,1,3,0,56,11,13,59,28,7
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003601,2,3,0,51,3,8,31,27,4
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003611,3,5,4,72,4,11,39,23,8
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003621,4,13,5,55,12,11,39,27,21
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003631,5,4,3,76,2,7,51,29,7
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003641,6,6,0,52,9,14,48,24,12
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003651,7,8,1,46,8,12,56,24,14
