CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-ORURO,JACHAJAKISASOLFESORC
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000651,2,118,63
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000661,3,119,71
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000671,4,127,59
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000681,5,134,49
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000691,6,106,61
1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,4000701,7,24,14
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006431,1,112,60
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006441,2,99,76
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006451,3,92,74
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006461,4,117,67
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006471,5,123,56
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006481,6,121,64
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006491,7,89,83
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006501,8,114,62
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006511,9,121,67
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006521,10,119,69
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006531,11,95,71
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006541,12,100,73
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006551,13,131,51
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006561,14,114,62
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006571,15,31,18
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006581,1,101,77
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006591,2,113,72
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006601,1,115,56
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006611,2,108,79
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006621,3,116,65
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006631,4,116,57
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006641,5,101,75
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006651,6,110,73
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006661,7,117,67
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006671,8,112,66
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006681,9,109,72
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006691,10,116,74
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006701,11,77,40
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006711,1,103,81
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006721,2,107,65
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006731,3,117,75
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006741,4,102,74
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006751,5,110,75
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006761,6,108,60
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006771,7,103,65
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006781,8,42,41
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002581,1,89,75
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002591,2,119,66
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002601,3,103,79
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002611,4,100,83
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002621,5,85,93
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002631,6,100,89
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002641,7,93,74
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002651,8,117,64
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002661,9,100,65
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002671,10,84,85
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002681,11,95,70
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002691,12,103,76
1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,4002701,13,35,16
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002711,1,74,87
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002721,2,68,90
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002731,3,63,82
1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,4002741,4,23,35
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002751,1,103,85
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002761,2,96,79
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002771,3,112,71
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002781,4,74,90
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002791,5,111,69
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002801,6,92,86
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002811,7,92,95
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002821,8,90,84
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002831,9,110,75
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002841,10,95,90
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002851,11,100,71
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002861,12,92,91
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002871,13,109,65
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002881,14,105,73
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002891,15,84,94
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002901,16,106,79
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002911,17,32,23
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001831,1,84,79
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001841,2,91,76
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001851,3,102,77
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001861,4,91,81
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001871,5,83,95
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001881,6,64,43
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002921,1,109,61
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002931,2,101,75
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002941,3,82,77
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002951,4,97,65
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002961,5,106,73
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002971,6,112,70
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002981,7,109,57
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002991,8,116,61
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003001,9,112,69
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003011,10,105,62
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003021,11,94,73
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003031,12,111,60
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003041,13,38,22
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000711,1,115,68
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000721,2,102,68
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000731,3,112,76
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000741,4,125,54
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000751,5,100,74
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000761,6,110,80
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000771,7,107,75
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000781,8,112,68
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000791,9,101,75
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000801,10,131,72
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000811,11,112,70
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000821,12,51,44
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003141,1,114,68
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003151,2,93,93
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003161,3,93,81
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003171,4,109,77
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003181,5,112,67
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003191,6,88,86
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003201,7,101,81
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003211,8,101,79
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003221,9,101,83
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003231,10,121,68
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003241,11,71,66
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003331,1,84,100
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003341,2,86,100
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003351,3,98,91
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003361,4,106,79
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003371,5,89,87
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003381,6,84,103
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003391,7,88,90
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003401,8,90,97
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003411,9,69,116
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003421,10,98,83
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003431,11,19,32
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005491,1,109,73
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005501,2,104,68
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005511,3,101,63
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005521,4,109,67
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005531,5,113,68
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005541,6,110,65
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005551,7,126,56
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005561,8,100,56
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005571,1,106,66
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005581,2,124,56
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005591,3,104,73
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005601,4,122,61
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005611,5,109,63
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005621,6,114,62
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005631,7,112,61
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005641,8,118,66
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005651,9,97,83
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005661,10,113,63
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005671,11,110,65
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005681,12,118,69
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005691,13,108,74
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005701,14,51,34
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003601,1,109,71
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003611,2,113,76
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003621,3,98,83
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003631,4,94,83
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003641,5,95,81
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003651,6,103,68
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003661,7,122,72
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003671,8,107,85
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003681,9,107,71
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003691,10,101,72
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003701,11,61,60
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001231,1,122,69
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001241,2,112,75
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001251,3,105,74
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001261,4,105,62
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001271,5,105,89
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001281,6,108,79
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001291,7,98,83
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001301,8,108,63
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001311,9,99,78
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001321,10,96,71
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001331,11,108,73
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000831,1,109,74
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000841,2,115,63
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000851,3,113,59
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000861,4,128,55
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000871,5,42,27
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007221,1,99,83
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007231,2,109,69
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007241,3,108,65
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007251,4,100,77
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007261,5,109,69
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007271,6,111,64
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007281,7,104,57
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007291,8,97,67
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007301,9,100,62
