CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003671,8,8,5,3,57,4,10,17,32,14,4,3,17,7
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003681,9,6,12,3,50,3,4,13,27,20,2,2,15,8
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003691,10,6,7,7,59,5,8,13,14,11,1,1,23,1
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003701,11,2,5,5,37,2,11,6,14,9,1,3,13,5
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003711,1,6,21,4,47,6,18,12,42,3,3,7,11,8
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003721,2,5,12,2,48,5,10,12,40,2,1,7,7,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003831,6,15,10,3,61,4,9,10,18,6,2,2,9,4
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003841,7,7,7,5,49,5,6,13,16,8,0,8,16,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003851,8,9,9,4,65,3,10,10,20,4,3,3,12,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003861,9,11,9,2,55,3,6,11,15,8,4,3,16,7
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003871,10,8,5,2,51,6,8,14,11,3,1,2,16,2
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003961,1,5,3,6,78,2,10,5,19,4,1,1,8,7
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003971,2,13,17,4,59,2,4,15,11,4,2,2,8,7
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003981,3,0,1,0,18,0,1,1,1,2,0,0,3,0
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4003991,1,4,12,8,64,6,12,18,10,3,2,4,13,8
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004001,2,9,7,3,59,6,13,21,23,13,1,1,12,1
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004011,3,11,9,3,49,3,11,21,17,14,3,4,10,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004021,4,18,10,6,46,2,3,20,32,9,3,3,17,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004041,6,11,12,5,58,3,8,17,15,14,1,3,18,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004051,7,4,5,5,57,6,26,21,17,7,1,2,12,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004061,8,9,12,0,41,5,8,14,23,14,2,3,19,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004071,9,11,8,8,59,7,12,17,13,10,0,3,7,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004081,10,9,10,5,53,3,11,16,18,7,2,4,8,12
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004091,11,5,9,3,56,5,8,21,14,11,2,6,17,8
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004221,1,5,12,4,56,11,8,19,20,6,1,7,6,2
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004231,2,4,6,6,48,4,8,13,23,17,2,1,21,8
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004241,3,5,17,1,58,10,9,16,14,10,4,0,8,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004251,4,9,7,4,49,10,12,12,25,13,3,1,16,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004261,5,10,7,1,52,4,7,14,20,20,0,5,20,4
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004421,1,2,8,5,14,0,2,3,20,1,2,0,7,2
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004441,2,5,10,2,64,3,8,21,15,7,2,1,10,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004451,3,7,15,1,56,2,15,17,8,3,1,1,15,7
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004461,4,6,5,4,51,4,17,23,10,3,2,1,12,8
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004471,5,13,16,3,52,6,12,17,11,5,1,0,10,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004481,6,9,9,3,51,5,7,12,16,8,3,1,18,7
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004561,8,9,20,3,55,3,7,17,19,13,2,3,9,11
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004571,9,7,11,4,59,6,10,17,26,10,1,3,10,5
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004581,10,8,8,7,59,7,12,6,25,8,4,5,10,4
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004591,11,5,10,6,47,5,11,13,19,10,0,0,17,12
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004601,12,3,5,3,51,4,15,28,19,15,0,3,12,8
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004611,13,6,11,3,63,3,6,21,26,16,3,4,13,5
1,Cercado,1,Oruro,2059,Oruro,84,U.E. Huajara,4004621,14,6,12,5,52,4,14,21,13,12,0,3,17,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004701,1,10,15,3,69,4,12,23,17,10,1,4,8,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004721,3,20,16,4,59,2,4,18,22,12,1,1,9,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004731,4,7,11,5,57,5,11,39,16,9,1,1,13,7
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004741,5,7,12,2,49,1,11,29,21,8,1,1,14,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004751,6,7,11,1,66,5,12,12,24,10,3,0,14,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004761,7,12,12,4,54,5,11,19,21,7,4,2,10,9
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004771,8,8,12,5,62,4,8,17,20,14,0,3,13,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004781,9,8,12,6,46,3,9,24,24,15,1,3,12,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004791,10,15,18,2,43,2,15,18,19,6,2,3,13,9
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004801,11,4,10,1,58,3,6,16,23,17,4,6,7,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004811,12,5,18,3,62,6,5,23,18,15,5,2,15,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004821,13,2,3,0,8,1,0,5,4,2,0,0,3,0
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004841,2,10,6,2,70,6,11,13,13,10,2,2,9,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004861,4,9,11,2,55,3,10,12,13,15,0,3,10,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004871,5,10,9,5,66,0,8,7,11,6,2,4,14,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004881,6,8,6,2,65,2,21,9,17,6,3,1,14,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004901,8,6,12,2,65,0,8,16,17,5,1,2,16,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004911,9,17,11,2,60,6,17,8,10,6,0,3,11,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004971,15,6,10,3,57,4,15,11,12,5,2,1,12,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004981,16,8,7,0,67,4,13,14,15,1,4,3,6,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005011,19,8,4,2,84,5,14,10,15,5,0,1,13,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005031,21,14,11,8,64,2,14,7,14,4,0,3,12,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005051,23,9,9,6,68,4,9,14,7,6,4,1,14,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005081,26,11,8,2,76,2,8,7,10,5,0,4,12,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005091,27,5,8,2,66,5,19,13,10,5,2,3,17,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005101,28,8,12,4,75,2,9,16,18,6,0,2,16,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005111,29,6,3,1,15,0,9,9,3,4,0,0,0,2
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005121,1,6,8,1,87,5,13,8,16,3,3,3,16,7
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005441,1,5,6,5,33,6,5,13,19,8,1,3,11,7
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005531,5,6,13,4,53,6,8,12,21,21,3,4,18,2
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005541,6,2,7,5,76,7,9,8,26,19,0,2,11,7
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005551,7,5,4,5,59,5,5,7,49,14,1,4,19,5
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005561,8,6,15,4,54,3,7,9,23,13,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005571,1,4,8,9,65,8,5,15,10,18,1,3,18,10
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005641,8,5,11,4,57,5,12,8,38,14,0,6,15,2
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005651,9,4,9,11,63,7,8,15,28,13,2,4,13,3
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005671,11,3,9,11,66,9,4,11,21,26,1,2,10,8
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005691,13,2,15,12,55,5,6,18,27,12,1,2,6,11
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005701,14,2,9,2,32,0,2,2,12,9,1,1,7,1
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006021,1,13,13,5,61,5,8,21,21,13,1,4,11,8
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006031,2,4,10,9,47,9,13,9,40,9,1,1,8,3
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006041,3,11,8,4,51,3,9,18,17,17,2,4,21,7
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006051,4,6,11,5,50,3,8,11,30,14,0,6,14,7
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006061,5,8,7,5,64,4,9,20,24,13,2,1,22,6
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006301,1,10,11,4,64,7,5,18,10,17,3,2,9,7
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006311,2,6,15,7,61,6,12,21,16,9,1,3,11,9
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006321,3,7,5,6,65,5,9,13,18,12,1,3,10,5
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006331,4,10,10,5,56,2,17,7,12,10,0,3,19,8
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006341,5,2,5,2,22,0,6,4,12,4,0,1,8,3
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006391,5,6,10,2,78,12,5,15,18,12,1,1,14,5
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006401,6,7,7,4,71,3,12,16,17,14,1,2,15,8
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006411,7,6,19,7,70,6,7,15,20,15,2,1,11,5
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006421,8,0,0,2,8,0,3,1,3,2,0,1,2,0
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006441,2,4,9,5,59,3,8,10,18,20,6,4,16,4
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006451,3,5,8,4,56,4,9,18,26,17,0,8,13,3
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006461,4,5,10,5,57,4,10,11,21,26,0,6,12,2
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006471,5,7,8,7,65,2,2,13,21,12,3,8,6,7
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006481,6,6,6,11,69,5,2,12,29,21,3,0,8,14
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006491,7,7,10,2,47,3,8,14,28,9,3,5,14,7
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006501,8,7,7,9,55,8,5,12,30,25,0,5,11,4
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006511,9,2,16,5,44,1,3,1,14,19,1,3,11,5
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006521,10,2,13,9,73,0,10,18,20,18,4,5,10,5
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006531,11,5,11,13,59,3,15,16,28,8,1,1,7,5
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006541,12,3,12,9,77,4,7,13,29,13,0,1,6,4
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006551,13,4,10,9,53,4,16,17,31,13,5,4,16,6
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006561,14,8,8,5,57,5,6,9,23,17,1,1,19,6
1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,4006571,15,2,2,1,25,1,3,1,4,4,0,2,1,0
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006581,1,2,14,5,69,4,12,15,19,14,3,5,11,2
1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,4006591,2,2,9,10,54,2,8,11,36,23,2,3,9,5
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006601,1,7,6,8,49,3,6,17,30,24,3,5,9,3
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006621,3,8,15,4,52,5,10,6,34,17,1,4,16,4
1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,4006631,4,6,11,8,48,2,10,14,38,16,1,8,16,1
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006711,1,6,15,5,69,2,9,12,30,17,1,5,7,5
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006721,2,14,10,11,48,3,12,11,24,17,2,4,10,10
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006731,3,7,11,8,44,8,6,18,28,17,5,2,9,7
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006741,4,10,19,3,57,4,7,16,20,18,1,4,10,4
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006751,5,1,9,3,47,1,8,23,20,19,1,9,13,6
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006761,6,2,9,5,63,8,8,11,22,23,3,4,11,2
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006771,7,12,9,8,53,7,9,10,23,11,1,4,11,9
1,Cercado,1,Oruro,2059,Oruro,91,U. Esc. Melvin Jones,4006781,8,1,4,2,37,2,3,5,16,10,1,1,2,1
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006791,1,6,7,2,90,8,12,18,6,2,0,0,9,9
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006801,2,7,7,0,58,7,21,21,7,2,2,1,12,1
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006811,3,4,10,2,52,5,6,11,4,1,0,2,9,2
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006821,1,10,15,2,48,4,11,16,14,9,1,2,13,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006841,3,4,13,6,58,8,6,18,25,9,1,2,11,7
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006851,4,6,10,1,55,5,13,19,25,7,1,1,22,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006861,5,6,10,3,60,9,4,17,16,14,5,3,12,6
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006871,6,6,12,3,59,2,6,20,19,16,1,2,13,3
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006881,7,7,8,4,48,3,7,20,7,9,1,1,12,4
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006891,1,0,6,0,11,4,0,5,5,1,0,0,0,1
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006901,1,32,8,3,55,11,15,17,15,11,0,5,13,2
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006911,2,25,7,4,57,7,19,10,20,6,1,3,16,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006921,3,12,15,1,49,5,17,28,15,14,3,7,9,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006931,4,12,10,4,47,6,7,19,16,7,0,4,15,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006951,6,17,17,3,53,10,9,18,12,10,2,3,11,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006961,7,14,5,4,54,13,11,11,5,14,2,3,15,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006971,8,14,10,6,54,3,4,16,12,14,3,6,20,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006981,9,25,9,6,43,2,13,19,5,11,2,4,12,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006991,1,5,9,2,55,4,13,21,18,2,0,3,13,9
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007001,2,6,9,2,79,5,10,17,6,5,0,2,11,6
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007011,3,6,10,5,57,5,10,17,18,7,0,0,14,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007031,5,7,3,6,69,3,8,14,18,3,2,2,11,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007041,6,5,8,4,70,7,10,16,13,3,1,0,9,11
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007051,7,9,9,2,61,4,9,22,11,6,2,2,10,12
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007061,8,5,11,9,59,3,8,16,12,10,1,5,10,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007081,10,7,9,1,59,2,9,20,12,7,1,1,11,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007091,11,1,5,0,35,1,4,10,5,0,2,1,4,7
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007351,1,18,10,7,56,5,7,18,26,23,2,0,16,2
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007361,2,11,13,3,51,2,11,22,24,22,2,0,13,7
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007371,3,5,4,0,10,1,1,7,5,10,0,2,3,3
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007521,1,8,12,3,55,6,7,8,25,23,2,11,7,7
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007531,2,11,8,4,52,5,12,21,16,19,3,2,7,5
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007541,3,8,17,7,48,9,12,16,27,8,5,5,14,7
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007551,4,15,16,1,34,9,11,11,26,12,2,1,24,5
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007561,5,9,12,3,58,12,19,11,17,11,2,4,15,5
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007571,6,8,17,5,38,9,21,16,12,16,2,4,12,4
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007581,7,4,12,1,59,4,14,12,33,8,2,3,5,7
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007591,8,13,13,5,55,4,9,16,18,15,0,1,10,11
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007601,9,9,10,4,55,3,14,18,26,19,1,5,11,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007611,10,7,14,2,54,5,8,15,22,12,1,5,7,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007681,7,12,10,3,39,12,20,16,11,18,1,0,15,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007691,8,10,10,1,65,9,13,17,10,8,0,0,19,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007701,9,17,5,3,58,5,7,17,25,9,0,3,11,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007711,10,13,10,5,52,6,7,19,12,5,1,5,9,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007721,11,17,7,4,41,6,17,13,23,9,0,7,11,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007731,12,17,9,7,53,8,14,15,15,11,1,2,8,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007741,13,17,10,2,65,6,11,12,23,14,0,1,12,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007751,14,28,7,3,39,8,14,21,19,8,1,6,14,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007761,15,15,6,4,41,2,14,22,18,8,2,3,10,10
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007771,16,22,9,2,52,3,10,24,16,3,2,3,15,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007781,17,26,14,4,45,4,15,17,15,15,1,1,6,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007791,18,22,7,4,50,7,11,18,18,5,3,3,11,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007871,1,30,8,4,55,6,15,18,19,11,0,5,11,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007881,2,18,9,3,64,7,13,11,19,13,0,7,11,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007891,3,20,15,5,51,3,9,13,25,16,2,0,7,10
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007901,4,21,11,1,59,6,7,22,18,10,3,4,6,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007911,5,8,12,3,60,10,11,15,23,12,1,1,7,4
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007921,6,18,9,7,49,8,17,19,13,11,1,2,12,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007931,7,27,9,3,42,5,12,19,18,19,2,4,6,3
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007941,8,18,7,7,56,12,21,9,11,11,1,1,15,8
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007951,9,30,9,4,66,3,5,5,12,11,0,1,14,15
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007961,10,16,7,4,45,4,9,17,18,10,0,2,15,14
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007971,11,12,2,0,18,2,7,6,5,0,0,0,3,1
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008231,1,9,10,4,67,7,7,15,13,13,1,4,17,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008241,2,6,12,2,58,6,10,11,21,8,2,5,17,11
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008251,3,9,6,3,45,6,13,18,18,9,1,0,10,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008261,4,6,15,4,65,4,13,18,9,9,2,0,12,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008301,8,4,8,5,63,4,10,17,16,9,1,3,13,9
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008311,9,4,11,3,68,11,10,18,20,11,2,1,8,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008321,10,7,13,3,50,6,14,22,17,12,0,2,18,8
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008331,11,6,11,6,65,5,19,16,15,8,5,5,11,8
