CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,NGP,FRI,CHR,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001337,6,41,32,5,22,4,14,12,26,,,4,18,8
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001347,7,32,47,4,29,6,12,3,24,,,1,21,9
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001357,8,12,12,0,4,0,0,0,1,,,1,4,0
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001877,1,39,43,6,28,1,2,9,24,,,8,14,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001887,2,49,42,4,22,6,8,4,17,,,7,22,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001897,3,37,38,7,31,2,3,2,28,,,5,30,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001907,4,38,42,8,15,10,3,5,18,,,7,33,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001917,5,37,36,2,22,3,10,5,24,,,8,30,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001927,6,32,53,4,13,4,8,1,26,,,7,33,13
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001937,7,36,44,6,22,4,13,3,22,,,9,23,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001947,8,35,35,6,19,8,1,2,21,,,3,28,10
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001957,9,39,47,7,21,3,4,1,29,,,16,16,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001967,10,39,33,5,23,4,2,0,19,,,5,40,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001977,11,47,51,7,16,1,6,4,19,,,6,27,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001987,12,38,43,7,15,4,4,3,17,,,8,23,17
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001997,13,50,45,8,15,4,7,4,18,,,6,29,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002007,14,46,32,6,15,7,2,2,14,,,8,22,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002017,15,39,34,5,23,1,6,10,13,,,10,38,17
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002027,16,41,43,4,24,7,4,5,31,,,7,14,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002037,17,49,49,1,24,4,5,1,10,,,10,24,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002047,18,37,47,4,23,2,3,4,16,,,8,23,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002057,19,15,15,1,5,2,3,1,13,,,2,10,3
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000607,1,34,43,4,31,4,8,4,12,,,3,27,14
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000617,2,44,32,5,26,4,3,1,22,,,3,24,20
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000627,3,28,39,5,21,1,2,7,16,,,4,27,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008237,1,33,41,4,19,3,5,5,42,,,2,23,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008247,2,43,36,6,22,4,5,8,42,,,9,21,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008257,3,44,24,4,21,3,9,3,24,,,7,27,11
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008267,4,38,30,11,24,5,2,7,34,,,4,25,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008277,5,43,24,5,22,8,10,6,34,,,6,17,11
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008287,6,54,34,3,24,4,3,5,19,,,7,16,13
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008297,7,49,21,6,23,2,7,10,32,,,7,18,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008307,8,33,32,4,25,14,10,3,23,,,10,18,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008317,9,30,40,4,22,5,3,2,31,,,4,24,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008327,10,33,28,1,31,1,7,5,32,,,8,23,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008337,11,43,41,6,20,6,3,6,28,,,4,25,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008347,12,34,31,4,28,5,6,6,20,,,6,26,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008357,13,30,21,5,18,7,7,4,20,,,3,18,4
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000657,1,50,32,1,25,5,5,4,20,,,7,22,17
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000667,2,41,46,3,23,4,6,5,23,,,4,28,6
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000677,3,44,32,5,26,1,6,5,19,,,2,17,18
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000687,4,41,55,5,29,4,5,1,14,,,5,13,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000697,5,48,32,3,30,2,6,6,25,,,6,14,13
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005067,1,48,35,4,20,4,4,3,15,,,5,19,11
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005077,2,55,35,5,28,4,3,8,17,,,4,18,9
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005087,3,40,39,3,30,3,5,3,17,,,8,37,7
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005097,4,49,50,1,12,3,4,3,19,,,3,21,9
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005107,5,38,41,5,27,6,3,2,26,,,8,16,18
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005117,6,10,4,1,4,1,2,1,2,,,0,0,1
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006967,1,37,55,2,17,3,7,6,28,,,6,23,9
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006977,2,40,39,5,21,7,9,4,23,,,3,27,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006987,3,37,40,4,26,5,5,4,28,,,5,24,12
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006997,4,49,44,7,18,4,5,3,21,,,6,20,10
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007007,5,33,36,7,13,5,6,4,27,,,8,27,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007017,6,48,27,5,32,4,6,5,34,,,6,19,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007027,7,36,51,5,21,0,9,5,31,,,6,27,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007037,8,47,39,7,18,5,6,4,24,,,8,34,12
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007047,9,39,45,4,18,5,4,6,26,,,5,25,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007057,10,47,39,8,18,4,3,6,27,,,7,20,9
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007067,11,12,12,0,4,1,0,4,9,,,2,3,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008797,1,44,32,5,13,5,8,4,18,,,9,22,7
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008807,2,37,28,3,16,6,6,18,19,,,7,24,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008817,3,37,27,8,13,3,7,9,21,,,9,32,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008827,4,33,34,4,21,0,7,5,24,,,3,30,10
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008837,5,44,34,10,8,6,12,7,21,,,4,26,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008847,6,30,31,9,14,9,6,11,24,,,12,24,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008857,7,35,30,3,15,0,7,9,27,,,12,24,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008867,8,48,28,3,11,7,8,6,27,,,9,21,7
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008877,9,30,26,9,17,4,7,10,22,,,11,27,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008887,10,35,23,6,21,6,11,6,14,,,12,31,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008897,11,38,38,1,21,7,6,5,22,,,4,23,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008907,12,42,29,4,16,4,4,2,15,,,11,31,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008917,13,34,38,5,14,4,8,1,26,,,15,23,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008927,14,20,11,0,3,1,0,3,6,,,2,7,0
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005657,1,43,38,10,13,6,3,8,28,,,8,29,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005667,2,55,38,4,11,7,4,3,33,,,7,24,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005677,3,39,41,4,13,8,4,4,24,,,9,32,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005687,4,27,44,8,21,10,2,9,23,,,9,24,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005697,5,30,34,1,8,15,4,6,25,,,5,28,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005707,6,44,37,6,15,6,5,4,24,,,5,24,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005717,7,36,37,7,15,7,4,11,26,,,5,27,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005727,8,33,34,10,13,11,6,13,17,,,6,33,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005737,9,46,49,4,16,6,5,5,27,,,5,16,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005747,10,35,24,6,24,2,2,8,19,,,7,31,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005757,11,35,40,3,16,2,7,10,25,,,9,23,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005767,12,25,37,8,23,5,8,8,32,,,3,20,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005777,13,42,44,4,19,4,6,3,23,,,13,21,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005787,14,34,28,3,21,7,2,2,40,,,7,31,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005797,15,42,35,1,19,3,2,8,24,,,7,33,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005807,16,24,44,3,9,8,7,14,29,,,5,34,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005817,17,46,42,4,10,4,6,9,26,,,9,22,13
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005827,18,39,56,7,11,8,5,5,15,,,10,24,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005837,19,31,57,3,17,3,9,7,25,,,5,21,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005847,20,7,4,3,6,0,0,2,2,,,0,6,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008627,1,43,39,4,15,4,7,1,19,,,10,21,8
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008637,2,43,39,5,24,6,6,6,14,,,9,30,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008647,3,43,42,3,13,6,13,3,19,,,8,19,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008657,4,37,30,7,24,10,6,2,12,,,13,24,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008667,5,44,30,1,22,5,4,7,23,,,5,23,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008677,6,39,33,5,20,2,5,4,25,,,4,20,10
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008687,7,36,28,5,17,8,9,2,19,,,11,26,14
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008697,8,42,34,3,20,11,5,7,15,,,4,20,11
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008707,9,38,34,5,23,6,6,9,22,,,4,32,8
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008717,10,48,36,3,19,4,4,3,17,,,6,19,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008727,11,46,29,6,14,7,8,4,16,,,5,24,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008737,12,40,27,4,20,5,3,5,18,,,12,34,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008747,13,49,26,6,18,7,3,5,23,,,12,26,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008757,14,46,38,6,6,7,6,4,23,,,5,26,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008767,15,29,25,2,22,6,7,6,21,,,13,19,6
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002327,1,34,35,5,26,1,9,8,23,,,11,18,16
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002337,2,33,36,4,18,4,9,7,17,,,6,29,9
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002347,3,8,7,1,2,2,1,0,9,,,3,8,1
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006447,1,41,27,8,27,8,7,6,28,,,8,20,10
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006457,2,34,43,4,20,6,7,8,30,,,10,23,10
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006467,3,36,31,5,21,7,11,8,38,,,9,22,10
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006477,4,35,44,12,18,12,3,4,26,,,9,20,4
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006487,5,34,35,8,22,10,8,6,36,,,8,25,6
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006497,6,28,35,2,15,8,13,8,25,,,8,38,15
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006507,7,14,18,2,10,2,2,2,13,,,7,6,4
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007867,1,33,31,7,16,9,6,14,21,,,3,20,6
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007877,2,51,30,4,13,9,10,10,19,,,8,24,11
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007887,3,34,33,2,7,8,11,14,32,,,7,14,6
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009347,1,21,23,9,13,10,9,10,13,,,7,16,6
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009357,2,23,34,7,7,9,14,3,13,,,15,19,10
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009367,3,17,36,6,9,7,10,10,10,,,10,18,9
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009377,4,11,11,3,4,2,5,1,4,,,7,6,2
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007497,1,30,34,5,19,4,5,6,27,,,6,30,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007507,2,38,34,6,18,5,6,11,17,,,11,20,9
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007517,3,36,31,7,7,6,12,5,32,,,7,19,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007527,4,36,32,1,19,6,6,10,34,,,7,25,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007537,5,26,31,7,20,3,11,6,28,,,7,24,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007547,6,39,37,4,20,5,6,2,33,,,12,20,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007557,7,37,32,6,15,7,5,2,25,,,13,37,9
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007567,8,38,28,4,21,5,7,9,25,,,9,31,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007577,9,34,32,3,23,8,7,5,28,,,7,25,9
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007587,10,36,34,5,27,8,6,5,25,,,6,22,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007597,11,33,34,10,18,6,4,3,25,,,5,34,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007607,12,45,33,5,13,8,12,7,26,,,6,21,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007617,13,31,35,4,16,3,7,2,19,,,8,28,6
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009677,1,28,21,9,18,11,4,3,23,,,6,32,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009687,2,19,26,10,12,9,11,12,15,,,12,22,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009697,3,28,28,8,8,8,5,10,16,,,7,30,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009707,4,24,25,3,13,6,4,11,19,,,7,31,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009717,5,30,24,5,11,7,8,6,13,,,6,27,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009727,6,24,27,9,13,6,8,10,22,,,5,29,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009737,7,23,17,8,10,5,8,19,17,,,14,28,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009747,8,31,19,13,7,6,8,7,15,,,12,36,1
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009757,9,29,29,2,7,8,6,6,19,,,4,26,8
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009767,10,25,23,9,5,7,6,11,11,,,12,41,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009777,11,29,33,12,8,7,5,9,15,,,7,23,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009787,12,28,30,9,9,10,4,11,10,,,6,33,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009797,13,18,18,12,10,10,10,12,22,,,7,27,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009807,14,29,28,8,8,12,8,5,10,,,10,35,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009817,15,18,31,2,3,16,4,10,9,,,12,36,6
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009827,16,9,12,2,2,2,2,5,2,,,3,16,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009597,1,24,33,4,16,10,3,4,22,,,10,20,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009607,2,36,30,4,11,15,6,8,24,,,7,23,4
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009617,3,21,30,6,12,14,3,14,20,,,11,21,10
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009627,4,22,18,3,15,12,6,8,28,,,23,26,4
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009637,5,21,23,6,9,16,4,5,21,,,13,22,9
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009647,6,19,13,3,6,8,8,12,28,,,7,36,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009657,7,24,15,10,13,8,6,11,20,,,13,30,4
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009667,8,16,26,3,5,8,4,1,13,,,3,27,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006567,1,29,34,12,6,1,11,6,21,,,12,41,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006577,2,25,22,6,10,12,5,15,20,,,16,33,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006587,3,38,28,8,17,14,6,11,16,,,11,22,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006597,4,23,35,6,9,7,10,12,22,,,10,26,8
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006607,5,10,31,6,12,7,10,7,24,,,8,35,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006617,6,26,19,6,16,6,11,19,17,,,7,29,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006627,7,33,24,3,11,14,10,9,17,,,14,29,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006637,8,29,27,10,15,7,7,12,20,,,7,30,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006647,9,27,31,2,15,8,5,13,19,,,11,26,8
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006657,10,20,36,7,7,9,6,10,10,,,29,31,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006667,11,20,34,6,17,8,6,6,28,,,13,21,1
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006677,12,22,22,2,13,8,6,13,23,,,9,30,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006687,13,29,29,3,15,3,4,6,34,,,11,33,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006697,14,33,33,2,9,10,5,9,17,,,15,31,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006707,15,38,27,4,10,5,4,10,17,,,11,38,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006717,16,29,35,7,15,4,5,9,19,,,13,43,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006727,17,23,22,5,21,7,4,6,18,,,13,33,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006737,18,31,29,10,15,2,5,10,27,,,14,23,9
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006747,19,15,21,3,6,1,7,3,10,,,5,19,2
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003507,1,33,24,5,24,6,6,6,29,,,13,28,11
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003517,2,47,33,1,16,4,8,1,24,,,8,33,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003527,3,45,28,7,19,6,7,6,18,,,6,26,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003537,4,42,33,9,15,6,4,7,22,,,15,29,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003547,5,48,32,4,15,7,4,3,26,,,5,23,8
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003557,6,51,32,8,23,4,6,4,22,,,8,20,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003567,7,43,26,5,32,7,6,4,14,,,3,38,8
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003577,8,39,31,1,26,4,7,5,25,,,11,32,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003587,9,44,32,10,29,3,8,5,19,,,5,21,11
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003597,10,60,36,4,20,3,6,2,22,,,5,21,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003607,11,39,36,2,23,6,6,4,20,,,10,22,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003617,12,36,42,1,23,5,9,3,19,,,8,39,14
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003627,13,43,30,5,21,7,5,4,22,,,10,30,4
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003637,14,49,35,2,29,3,6,2,15,,,7,23,7
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003647,15,43,44,6,16,6,2,11,18,,,8,25,4
