CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020761,1,5,5,11,19,44,6,1,2,10,9,3,7,1,1,2,19,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020781,3,3,13,4,17,42,1,2,2,12,5,4,1,0,3,5,16,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020801,5,2,10,2,28,35,5,1,6,14,3,1,3,0,5,1,18,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020811,6,8,14,7,25,33,6,3,1,13,5,1,3,1,4,1,24,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1002,U.E. Pedro Poveda A,2020861,11,3,11,5,26,45,8,2,3,20,7,1,2,3,1,1,19,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1103,U.E. Victor Paz Estensoro,2021761,7,4,21,1,15,73,3,1,0,14,2,1,1,1,0,2,24,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1202,U.E. Achumani,2021361,18,2,22,4,18,74,3,0,0,10,4,0,0,1,1,6,20,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022051,4,1,20,6,7,60,8,4,1,13,0,0,0,0,1,0,25,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022071,6,1,27,0,6,55,4,1,1,8,1,2,1,0,2,1,23,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022081,7,6,26,3,6,63,2,0,1,15,3,0,1,2,4,2,26,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022161,15,3,22,2,5,74,3,1,1,10,0,1,0,1,0,2,16,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022171,16,3,22,0,3,67,1,2,1,9,2,0,1,0,6,2,15,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022181,17,2,21,3,3,70,7,0,2,5,0,4,0,1,2,1,17,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022191,18,0,26,1,9,39,3,2,1,7,0,2,0,1,1,0,17,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023371,12,0,18,4,9,85,3,0,1,7,3,0,0,1,4,0,19,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024961,7,0,6,4,11,18,5,0,0,9,3,8,2,6,3,5,8,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025281,1,4,18,1,6,71,5,1,1,7,0,3,4,1,2,7,12,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026161,6,2,15,3,11,66,8,3,2,10,2,1,0,0,1,1,13,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026171,7,3,17,2,17,62,0,0,1,10,3,0,3,0,5,6,11,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002871,11,3,16,3,12,42,5,2,1,11,4,3,2,2,3,3,23,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004181,6,4,19,3,17,39,10,1,1,8,6,2,2,2,4,4,18,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004201,8,0,10,3,9,49,4,5,2,13,2,3,2,2,2,5,10,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2110,Complejo Deportivo San Luis,2003701,3,4,21,2,8,61,2,2,6,13,9,1,1,1,7,0,22,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2405,U.E.  Daniel Sanchez Bustamante II,2006641,19,4,12,5,23,14,4,4,5,11,3,6,3,5,2,6,11,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2504,U.E. Holanda,2008601,3,3,9,2,16,24,6,4,9,21,8,2,5,1,1,1,11,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2803,U. E. Franz Tamayo Nro. 3,2009731,16,8,19,3,21,30,8,3,8,10,0,2,1,3,2,2,15,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2905,U. E.  Fabril 18 de Mayo,2011971,6,2,21,5,11,42,2,0,5,19,3,2,0,1,2,5,23,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2907,U. E. Eloy Álvarez Plata,2012171,4,9,11,6,22,50,6,2,3,14,4,1,2,0,2,1,11,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3002,U. E. Bolivia I,2011691,7,5,4,0,12,19,7,3,5,9,7,3,4,4,3,5,7,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3007,U.E. Valle Hermoso,2017461,10,1,7,4,24,24,7,4,4,9,1,4,3,2,4,3,17,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3017,U. E. República de China,2013761,5,2,16,2,18,52,7,0,7,14,6,2,0,1,4,3,12,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3017,U. E. República de China,2013831,12,4,11,4,31,42,2,0,3,14,3,0,1,2,3,0,16,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25034,U. E. Antonio Diaz Villamil A,2014491,6,4,15,4,10,42,8,5,6,20,4,4,1,0,5,2,23,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25038,U.E. Saint Peter's,2007591,6,2,22,1,9,69,3,0,3,18,4,0,1,0,6,1,14,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25044,U. E. Luis Alberto Pabon B,2014601,4,4,20,2,25,47,5,4,4,12,1,0,5,3,1,0,14,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25054,U.E. El Pedregal,2025191,10,6,12,1,15,20,3,4,2,11,1,2,7,2,5,2,17,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25480,U.E. Dora Schmidt A,2002571,5,3,18,1,11,52,8,1,2,16,5,2,0,0,5,1,14,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25480,U.E. Dora Schmidt A,2002581,6,0,28,4,12,58,2,3,5,11,1,2,2,0,3,2,12,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25480,U.E. Dora Schmidt A,2002591,7,4,23,2,17,56,1,2,5,8,4,0,1,0,2,0,23,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25594,Sede Social Litoral,2021181,4,0,3,7,10,24,2,2,4,3,5,1,3,2,3,4,12,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024621,4,2,3,4,19,39,5,3,7,23,3,2,2,7,4,3,16,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32211,Centro de Alto Rendimiento Educativo CARE,2019141,1,0,0,0,8,4,1,1,0,5,1,0,0,0,0,1,7,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32374,U.E. Nueva Jerusalem,2015411,1,0,1,3,1,1,1,0,0,1,0,0,1,0,2,1,0,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000721,2,6,11,4,16,37,6,2,0,12,4,4,3,6,2,3,10,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000731,3,5,26,2,13,31,3,1,5,13,1,5,2,1,5,2,23,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000741,4,2,25,0,17,35,2,3,3,15,5,2,3,1,2,2,19,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32378,Instituto Tecnológico Marcelo Quiroga Santa Cruz,2005811,1,3,2,1,2,9,0,2,0,4,0,0,0,0,1,2,2,0
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047191,2,9,5,4,6,8,8,3,6,6,1,4,8,4,4,5,6,19
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047201,3,12,1,2,12,9,8,3,1,7,3,2,11,3,3,9,9,7
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047341,17,11,0,1,14,8,8,6,2,11,2,5,3,6,1,6,4,5
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047361,19,14,0,2,16,11,7,6,1,15,5,4,4,4,2,7,6,4
1,Murillo,5,El Alto,820,El Alto,405,U.E. Luis Espinal Camps Fe y Alegría,2052981,8,12,6,1,8,9,2,4,4,7,3,5,3,5,1,5,4,8
1,Murillo,5,El Alto,820,El Alto,501,U.E. Elizardo Perez,2052381,17,11,5,0,15,10,8,2,3,15,2,10,6,10,4,3,18,6
1,Murillo,5,El Alto,820,El Alto,603,U.E. Juvenal Mariaca B,2049751,7,10,7,1,14,20,5,4,4,6,4,4,6,4,2,4,15,10
1,Murillo,5,El Alto,820,El Alto,603,U.E. Juvenal Mariaca B,2049761,8,3,8,6,10,20,5,2,3,12,4,5,4,2,2,4,17,14
1,Murillo,5,El Alto,820,El Alto,1203,U.E. Ecológico Los Pinos B,2056131,1,6,2,4,12,9,12,2,4,3,5,6,7,8,3,8,8,12
1,Murillo,5,El Alto,820,El Alto,1203,U.E. Ecológico Los Pinos B,2056151,3,8,1,3,10,10,4,1,2,3,1,6,5,4,1,12,7,3
1,Murillo,5,El Alto,820,El Alto,1203,U.E. Ecológico Los Pinos B,2056191,7,8,3,4,5,10,12,2,1,3,0,4,5,5,1,10,7,10
1,Murillo,5,El Alto,820,El Alto,1203,U.E. Ecológico Los Pinos B,2056281,16,10,1,0,12,13,3,1,4,5,2,2,6,3,1,5,4,5
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055781,19,5,4,3,11,5,6,1,1,8,1,3,3,3,1,10,4,1
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058671,2,6,11,2,9,15,11,2,1,9,4,3,8,7,0,8,8,8
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058741,9,10,6,3,12,9,7,3,3,11,2,2,9,1,2,6,6,11
1,Murillo,5,El Alto,820,El Alto,1307,U.E. Católico Mercedes B,2058471,1,8,4,4,4,14,9,9,3,2,4,6,4,3,5,8,8,13
1,Murillo,5,El Alto,820,El Alto,1403,U.E. Puerto del Rosario,2034361,18,8,4,5,6,16,7,8,7,10,5,8,3,9,2,7,9,2
1,Murillo,5,El Alto,820,El Alto,1403,U.E. Puerto del Rosario,2034421,24,5,7,3,11,11,9,0,3,13,3,5,7,1,1,10,10,2
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040601,4,14,12,1,11,22,10,7,0,5,3,5,5,4,4,9,12,6
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040651,9,15,7,2,10,21,5,4,2,7,5,3,7,2,4,7,4,13
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040821,2,11,7,2,9,5,9,3,2,5,2,4,3,11,1,9,7,6
1,Murillo,5,El Alto,820,El Alto,1902,U.E. San Luis,2039161,3,15,5,0,10,14,11,3,0,8,2,3,5,5,2,10,15,14
1,Murillo,5,El Alto,820,El Alto,1906,U.E. San Martín de Porres,2059651,9,12,5,4,8,12,10,2,1,4,4,7,3,12,0,4,9,9
1,Murillo,5,El Alto,820,El Alto,1906,U.E. San Martín de Porres,2059691,13,6,4,2,9,19,7,6,1,8,4,7,4,6,0,6,11,11
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039611,20,9,11,0,10,43,14,3,0,7,4,1,2,8,4,3,16,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039631,22,4,7,0,10,24,11,3,2,13,5,6,6,2,4,2,11,2
1,Murillo,5,El Alto,820,El Alto,2105,U. E. República Popular de China,2044011,15,8,1,3,9,6,5,1,0,4,6,8,2,6,3,8,5,9
1,Murillo,5,El Alto,820,El Alto,2105,U. E. República Popular de China,2044031,17,6,3,1,2,8,4,2,1,7,6,9,2,8,3,7,9,4
1,Murillo,5,El Alto,820,El Alto,2105,U. E. República Popular de China,2044171,31,6,0,2,7,6,4,3,2,8,2,4,4,2,3,6,9,8
1,Murillo,5,El Alto,820,El Alto,2105,U. E. República Popular de China,2044181,32,10,1,2,3,10,4,4,3,7,1,6,6,4,4,7,8,7
1,Murillo,5,El Alto,820,El Alto,2202,U. E. Juan Carlos Flores Bedregal,2043541,22,9,5,3,11,11,7,3,0,5,7,9,3,2,0,5,10,12
1,Murillo,5,El Alto,820,El Alto,2204,U. E. 16 de Febrero A,2041721,23,17,3,4,13,21,4,3,2,17,3,2,1,3,2,5,13,4
1,Murillo,5,El Alto,820,El Alto,2205,U. E. Ecológico 25 de Julio A,2041861,14,11,2,1,2,5,6,3,0,5,1,2,5,10,0,8,5,13
1,Murillo,5,El Alto,820,El Alto,2301,U. E. Brasil,2043121,7,16,10,7,11,18,6,4,2,7,5,4,3,6,3,3,9,6
1,Murillo,5,El Alto,820,El Alto,2401,U. E. Bautista Saavedra,2060011,5,9,0,1,2,12,8,4,1,2,5,6,12,6,4,5,8,6
1,Murillo,5,El Alto,820,El Alto,2401,U. E. Bautista Saavedra,2060201,24,9,2,3,4,9,2,2,4,7,6,3,6,7,4,4,8,13
1,Murillo,5,El Alto,820,El Alto,2405,U. E. El Progreso A,2053321,18,10,1,1,3,3,3,0,3,7,3,2,7,5,6,10,8,12
1,Murillo,5,El Alto,820,El Alto,2607,U.E. Vicente Tejada,2031541,14,8,8,0,6,23,3,1,4,14,2,4,3,6,1,4,25,2
1,Murillo,5,El Alto,820,El Alto,30047,U.E. Jardines del Sur,2056481,1,8,3,5,5,16,8,5,2,10,5,5,9,4,1,4,4,6
1,Murillo,5,El Alto,820,El Alto,30047,U.E. Jardines del Sur,2056501,3,12,3,3,8,12,6,5,2,6,3,2,4,6,1,13,3,3
1,Murillo,5,El Alto,820,El Alto,30049,U. E. San José de Yunguyo A,2043701,1,8,2,2,6,10,8,3,5,12,4,2,6,4,1,7,14,11
1,Murillo,5,El Alto,820,El Alto,30049,U. E. San José de Yunguyo A,2043761,7,6,2,3,4,17,7,2,1,7,8,4,7,8,2,9,12,7
1,Murillo,5,El Alto,820,El Alto,30049,U. E. San José de Yunguyo A,2043801,11,14,8,2,4,5,8,0,1,6,2,3,4,10,4,8,9,3
1,Murillo,5,El Alto,820,El Alto,30049,U. E. San José de Yunguyo A,2043851,16,15,4,2,10,12,14,5,0,6,1,6,2,3,1,8,9,7
1,Murillo,5,El Alto,820,El Alto,30049,U. E. San José de Yunguyo A,2043861,17,2,2,2,1,5,1,1,0,4,1,0,2,4,1,1,3,0
1,Murillo,5,El Alto,820,El Alto,30052,U.E. Carlos Palenque Avilés,2044961,17,8,7,6,14,17,1,4,1,8,5,2,6,5,2,4,15,10
1,Murillo,5,El Alto,820,El Alto,30052,U.E. Carlos Palenque Avilés,2044971,18,17,6,4,9,21,6,7,4,6,8,9,7,5,1,5,11,11
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053071,3,9,4,2,8,5,13,1,4,2,0,4,6,7,3,7,2,9
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053081,4,7,4,1,6,19,5,2,2,8,6,3,4,3,3,10,8,5
1,Murillo,5,El Alto,820,El Alto,32154,U.E. San Luis de Gonzaga A,2039401,1,8,4,8,12,8,11,1,3,8,5,2,1,5,0,4,12,4
1,Murillo,5,El Alto,820,El Alto,32305,U.E. 6 de Junio,2030841,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
1,Murillo,5,El Alto,820,El Alto,32313,U.E. San Pedro de Charapaqui,2039411,1,0,1,1,1,3,1,2,0,3,1,0,2,0,0,3,2,0
1,Murillo,5,El Alto,820,El Alto,32392,U.E. Noel Kempf Mercado,2040241,1,0,2,1,6,2,1,1,1,2,0,0,1,1,0,2,3,1
1,Murillo,5,El Alto,820,El Alto,32468,U.E. El Paraiso B,2038181,1,1,1,0,2,0,0,0,1,3,0,0,0,1,0,1,3,0
1,Murillo,5,El Alto,820,El Alto,32469,U.E. Villa Sajama B,2041491,1,5,4,2,5,5,1,0,2,3,1,4,2,2,0,6,1,3
