CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,LIBRE-PANDO,MDA,MTS,MNR,UPP,FRI,FSUTCP,APB-SUMATE,A-UPP,NGP,AAGP,FE
1,Nicolás Suárez,3,Bolpebra,1118,Nareuda,20,U.E.  Genoveva Rios,9002057,2,9,15,1,0,5,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3260,Bioceánica,1,U.E. Bioceanica,9001957,1,21,13,17,1,1,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3261,3 Arroyos,1,U.E. Tres Estrellas,9001967,1,6,43,0,5,3,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3407,Litoral,1,U.E.  Santa Lucia,9001977,1,17,22,10,1,29,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3526,Yaminahua,1,U.E. De Yaminahua,9001987,1,16,7,6,0,0,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3869,San Miguel de Machineri,1,U.E. San Miguel,9001997,1,1,9,2,2,1,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,3872,Nueva Canaán,1,U.E. Nueva Canaán,9002007,1,40,17,7,2,6,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,4264,Vera Cruz,25950,U. E. Vera Cruz,9002067,1,20,55,5,3,6,,0,,,,,
1,Nicolás Suárez,3,Bolpebra,4447,Comunidad Campesina Turística Ecológica  Arca de Noé,26367,U.E. Arca de Noé,9002077,1,6,54,6,1,0,,0,,,,,
1,Nicolás Suárez,4,Bella Flor,3262,Santa Lucía,1,U.E.  Hugo Antequera,9002097,2,69,24,29,2,9,16,0,,,,,
2,Manuripi,1,Puerto Rico,1134,Conquista,28,U.E.  German Busch,9002377,1,18,5,1,0,9,35,0,,,14,,23
2,Manuripi,1,Puerto Rico,1134,Conquista,28,U.E.  German Busch,9002397,3,10,1,0,1,2,1,0,,,1,,4
2,Manuripi,1,Puerto Rico,1136,Batraja,29,U.E. Batraja,9002407,1,7,1,3,9,4,19,0,,,13,,11
2,Manuripi,1,Puerto Rico,3528,Mandarino,1,U.E.  Los Mandarinos,9002267,1,7,0,2,0,8,4,0,,,7,,6
2,Manuripi,3,Filadelfia,1143,Filadelfia,36,U.E. Filadelfia,9002637,1,12,45,1,9,5,8,0,33,6,14,,
2,Manuripi,3,Filadelfia,1143,Filadelfia,36,U.E. Filadelfia,9002647,2,19,31,1,8,5,11,0,18,3,23,,
2,Manuripi,3,Filadelfia,1143,Filadelfia,36,U.E. Filadelfia,9002667,4,0,12,0,0,0,3,0,0,0,1,,
2,Manuripi,3,Filadelfia,1145,Villa Bella (Purisima),37,U.E. Villa Bella,9002677,1,18,15,1,6,5,45,0,24,0,4,,
2,Manuripi,3,Filadelfia,1145,Villa Bella (Purisima),37,U.E. Villa Bella,9002687,2,3,1,0,0,1,11,0,3,0,2,,
2,Manuripi,3,Filadelfia,1146,Empresiña,38,U.E. Nueva Empresa,9002707,2,39,15,0,2,11,12,0,6,2,0,,
2,Manuripi,3,Filadelfia,1147,Buyuyo,39,U.E. Buyuyo,9002717,1,73,59,0,0,6,0,0,2,0,3,,
2,Manuripi,3,Filadelfia,1147,Buyuyo,39,U.E. Buyuyo,9002727,2,7,14,0,0,1,0,0,0,0,0,,
2,Manuripi,3,Filadelfia,1149,Chive,41,U.E. Chive,9002737,1,9,18,2,4,17,9,0,61,0,2,,
2,Manuripi,3,Filadelfia,1151,Curichon,42,U.E. Curichon,9002757,1,0,19,0,1,2,0,0,69,0,6,,
2,Manuripi,3,Filadelfia,2802,San Antonio (Chive),46,U.E. San Antonio,9002767,1,1,7,0,4,30,0,0,7,0,4,,
2,Manuripi,3,Filadelfia,2897,Luz de America,80,U.E. Luz De America,9002777,1,6,23,0,1,2,3,0,39,2,25,,
2,Manuripi,3,Filadelfia,3257,Alta Gracia,1,U.E. Alta Gracia,9002527,1,0,41,1,0,2,1,0,5,0,2,,
2,Manuripi,3,Filadelfia,3298,Holanda,1,U.E. De Holanda,9002537,1,8,90,0,7,21,3,0,5,0,4,,
2,Manuripi,3,Filadelfia,3299,Soberania,1,U.E.  Juancito Pinto,9002567,2,12,29,0,3,44,2,0,10,1,6,,
2,Manuripi,3,Filadelfia,3402,La Cruz,1,U.E. De La Cruz,9002577,1,0,1,0,2,0,0,0,1,0,10,,
2,Manuripi,3,Filadelfia,3529,Florida (Chive),1,U.E.  Florida,9002587,1,51,25,0,1,3,6,0,1,0,8,,
2,Manuripi,3,Filadelfia,3758,Nueva Alianza,1,U.E. Nueva Alianza,9002597,1,79,19,0,11,12,8,0,9,0,16,,
2,Manuripi,3,Filadelfia,3758,Nueva Alianza,1,U.E. Nueva Alianza,9002607,2,33,9,0,6,6,3,0,5,0,10,,
2,Manuripi,3,Filadelfia,3880,Villa Primero de Mayo,1,U.E. Villa America,9002617,1,3,24,1,2,12,2,0,4,1,4,,
2,Manuripi,3,Filadelfia,3909,Ucia,1,U.E. Ucia,9002627,1,0,4,0,2,14,0,0,35,0,4,,
2,Manuripi,3,Filadelfia,4269,Puerto Sucre,25955,U. E. Puerto Sucre,9002787,1,6,22,0,7,61,12,0,6,1,0,,
2,Manuripi,3,Filadelfia,4269,Puerto Sucre,25955,U. E. Puerto Sucre,9002797,2,2,2,1,1,24,6,0,4,0,0,,
2,Manuripi,3,Filadelfia,4270,11 de Septiembre,25956,U. E. Arnoldo Gonzales,9002807,1,51,19,1,4,4,3,0,16,2,2,,
2,Manuripi,3,Filadelfia,4271,18 de Noviembre,25957,U. E. Bernardino Racua,9002817,1,9,24,0,1,26,5,0,6,2,3,,
3,Madre de Dios,2,San Lorenzo,1142,Loreto,35,U.E.  6 de Junio,9003057,1,1,26,,,9,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003087,3,5,25,,,86,,0,,,,,
3,Madre de Dios,2,San Lorenzo,1172,Blanca Flor,52,U.E.  24 de Septiembre,9003107,5,0,7,,,12,,0,,,,,
3,Madre de Dios,2,San Lorenzo,2800,Galilea,57,U.E. Galilea,9003167,1,1,7,,,92,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4252,Brigida,25935,U.E. Samuel Guillen,9003207,1,0,24,,,13,,0,,,,,
3,Madre de Dios,2,San Lorenzo,4254,Navidad,25937,U.E. 12 de Abril,9003217,1,3,1,,,36,,0,,,,,
