CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,PATRIA-UNIDOS,MTS,XS-CH,FRI,NGP,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009221,2,54,15,52,8,19,4,,7
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009231,3,64,22,52,3,14,5,,3
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009241,4,83,17,37,3,18,5,,4
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009251,5,23,12,14,0,15,0,,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004201,1,56,27,53,7,11,5,,5
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004211,2,48,15,59,7,11,10,,12
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004221,3,51,13,64,9,10,8,,12
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004231,4,50,22,62,8,10,5,,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004241,5,60,21,58,3,14,6,,13
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004251,6,56,35,40,4,14,7,,10
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004261,7,60,23,58,4,20,6,,5
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004271,8,61,22,45,5,16,6,,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004281,9,44,28,55,5,26,5,,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004291,10,44,21,54,8,16,7,,6
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004301,11,52,18,49,4,14,10,,17
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004311,12,54,23,39,3,15,4,,10
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004321,13,18,10,20,5,5,4,,3
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000571,1,55,23,52,2,13,11,,9
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000581,2,58,24,58,1,16,4,,6
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000591,3,61,29,54,3,16,4,,4
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010021,1,28,5,28,5,14,9,,8
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010031,2,28,4,33,10,9,5,,8
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010041,3,22,5,58,7,10,4,,5
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010051,4,30,6,37,10,12,10,,13
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010061,5,28,7,48,5,11,13,,6
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010091,8,22,9,46,11,11,12,,5
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010101,9,21,10,49,9,6,6,,13
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004921,3,36,19,44,6,12,10,,7
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004941,5,38,13,40,9,9,11,,12
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004951,6,29,16,57,8,13,7,,12
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002371,1,56,24,50,1,15,6,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002381,2,51,30,39,4,17,5,,7
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002391,3,56,32,49,3,16,8,,10
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002401,4,41,30,48,2,21,7,,11
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002411,5,53,26,54,9,10,5,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002421,6,52,32,45,2,17,3,,3
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002451,9,38,37,35,7,17,9,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002481,12,65,23,43,6,14,4,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002491,13,66,25,36,4,15,8,,12
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002501,14,52,22,59,7,11,5,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002511,15,54,24,51,2,21,5,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002521,16,63,18,54,4,15,5,,8
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002531,17,14,10,32,0,6,5,,3
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004871,1,63,27,53,2,12,6,,10
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004881,2,63,14,53,3,13,3,,6
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001291,2,48,19,50,3,23,6,,5
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001301,3,69,19,58,6,8,5,,5
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001311,4,60,32,54,8,14,5,,2
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001321,5,58,24,64,0,12,5,,4
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001331,6,56,21,49,1,16,8,,9
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001341,7,51,14,74,0,17,7,,7
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001351,8,12,2,11,0,3,0,,1
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001871,1,47,24,47,3,16,11,,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001881,2,60,21,59,3,10,7,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001891,3,61,29,41,4,14,7,,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001901,4,57,22,54,6,15,4,,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001911,5,46,32,43,7,7,5,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001921,6,51,22,68,2,15,7,,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001931,7,46,21,55,5,10,4,,13
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001941,8,52,18,48,4,23,3,,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001951,9,45,33,49,5,6,5,,11
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001961,10,51,17,51,4,23,2,,10
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001971,11,52,22,59,6,16,5,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001981,12,51,24,44,7,9,8,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001991,13,61,20,54,4,15,4,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002001,14,46,11,44,6,18,5,,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002011,15,60,22,52,4,19,9,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002021,16,54,31,56,4,19,6,,2
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002031,17,57,22,50,3,18,4,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002041,18,46,25,55,5,11,3,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002051,19,26,3,22,1,5,0,,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008231,1,54,28,62,4,13,3,,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008251,3,58,32,46,1,14,1,,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008281,6,57,26,43,3,22,2,,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008291,7,56,37,44,0,14,1,,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008301,8,52,17,65,6,10,2,,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008311,9,43,29,54,6,17,3,,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008321,10,44,31,44,3,21,3,,11
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008331,11,53,34,58,1,13,4,,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008341,12,48,27,46,4,13,4,,6
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000651,1,58,22,37,3,16,4,,12
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000661,2,50,23,56,4,11,2,,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000671,3,68,26,33,2,10,5,,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000681,4,52,25,50,5,18,0,,0
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000691,5,53,44,38,2,14,4,,9
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005061,1,65,21,33,4,9,2,,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005071,2,70,24,52,2,14,5,,4
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005081,3,51,32,56,7,15,5,,7
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005091,4,58,23,61,0,8,5,,3
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005101,5,65,28,57,2,12,1,,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005111,6,8,2,5,0,5,1,,1
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006981,3,55,29,53,5,10,4,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006991,4,49,22,66,4,8,7,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007001,5,41,18,44,6,14,5,,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007021,7,56,20,62,5,18,6,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007031,8,65,24,60,1,14,4,,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007051,10,56,21,45,4,20,9,,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007061,11,17,10,13,0,5,1,,0
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008791,1,53,10,64,2,9,3,,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008801,2,56,17,54,6,9,15,,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008811,3,58,13,48,6,12,6,,7
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008821,4,46,17,51,9,16,4,,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008831,5,43,8,66,9,10,9,,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008841,6,35,15,50,8,16,7,,18
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008851,7,43,14,47,10,10,4,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008881,10,44,22,46,4,14,3,,12
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008891,11,50,20,54,2,10,3,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008901,12,45,13,55,7,13,1,,10
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008911,13,45,14,57,4,11,4,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008921,14,14,4,16,0,3,2,,3
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005651,1,63,15,58,13,11,5,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005661,2,66,23,51,6,14,4,,11
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005671,3,49,18,65,5,17,9,,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005681,4,46,17,62,6,9,2,,13
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005691,5,35,18,44,3,19,8,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005701,6,48,15,56,5,11,8,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005711,7,48,24,58,6,11,13,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005721,8,46,13,58,6,16,12,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005761,12,48,12,54,5,18,14,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005771,13,53,22,59,4,12,3,,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005791,15,62,16,46,4,14,10,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005801,16,45,21,50,5,23,11,,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005811,17,63,16,48,6,8,7,,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005821,18,57,16,54,3,23,4,,10
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005831,19,50,21,58,2,11,3,,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005841,20,7,8,10,1,1,4,,1
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008631,2,54,15,52,8,18,4,,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008641,3,51,12,51,3,16,6,,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008651,4,50,13,48,5,13,7,,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008661,5,48,14,40,2,16,12,,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008671,6,37,12,52,5,14,9,,12
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008681,7,39,13,61,9,14,4,,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008701,9,44,11,61,7,10,7,,4
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008711,10,44,10,60,3,14,3,,4
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008721,11,42,14,42,10,9,8,,14
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008731,12,49,14,42,6,18,2,,11
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008741,13,51,28,43,7,14,8,,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008751,14,49,10,48,6,11,5,,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008761,15,32,21,41,9,16,5,,7
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002321,1,50,33,42,2,21,8,,12
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002331,2,37,35,49,5,16,6,,8
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002341,3,6,7,10,3,3,2,,7
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006441,1,46,19,44,6,23,15,,9
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006451,2,47,18,69,6,10,11,,12
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006461,3,54,16,46,5,18,11,,8
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006471,4,43,22,57,8,20,9,,7
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006481,5,50,22,60,4,21,9,,9
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006491,6,54,22,61,5,12,10,,6
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006501,7,21,7,21,1,10,2,,8
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007861,1,40,18,33,9,17,9,,8
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007871,2,51,21,44,11,20,9,,9
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007881,3,55,11,47,3,10,13,,9
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009341,1,28,10,43,8,14,11,,5
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009351,2,27,16,37,9,10,11,,7
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009361,3,25,16,38,9,7,6,,9
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009371,4,12,4,15,2,2,3,,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007491,1,34,12,62,4,18,5,,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007501,2,58,19,42,3,10,10,,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007511,3,41,17,47,6,22,6,,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007521,4,49,17,65,6,7,7,,13
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007531,5,51,15,38,11,13,7,,3
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007541,6,50,24,47,7,12,2,,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007551,7,52,24,41,5,15,10,,14
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007561,8,55,24,50,8,12,6,,3
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007581,10,48,26,39,3,11,8,,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007591,11,57,23,52,3,13,3,,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007601,12,57,13,51,1,21,4,,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009691,3,29,12,47,4,4,7,,15
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009701,4,27,14,45,5,9,10,,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009711,5,31,11,31,5,11,6,,9
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009721,6,18,9,44,7,9,14,,9
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009731,7,38,8,46,5,6,21,,11
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009741,8,26,12,34,6,12,14,,11
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009751,9,29,10,46,8,9,9,,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009781,12,28,17,37,4,9,9,,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009801,14,18,17,55,5,8,11,,11
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009811,15,28,12,45,5,11,9,,11
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009821,16,8,6,16,2,4,3,,9
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009601,2,28,9,47,9,17,9,,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009621,4,32,20,45,6,14,6,,13
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009631,5,16,11,37,8,26,9,,8
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009641,6,22,8,36,5,21,6,,6
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009651,7,29,10,35,8,17,5,,13
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009661,8,22,6,40,3,13,2,,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006561,1,41,8,50,10,12,7,,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006571,2,30,11,45,3,15,15,,18
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006581,3,40,16,46,4,10,12,,9
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006591,4,30,12,55,4,8,7,,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006611,6,30,14,38,8,10,15,,11
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006621,7,38,13,51,3,10,9,,11
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006631,8,36,16,41,6,17,9,,8
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006651,10,32,15,39,12,17,7,,8
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006661,11,36,22,35,8,16,5,,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006671,12,36,11,52,4,13,6,,9
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006681,13,37,9,51,9,10,8,,9
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006691,14,37,16,43,4,12,9,,12
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006701,15,42,18,34,4,12,12,,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006711,16,41,14,58,10,12,8,,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006731,18,37,17,50,6,13,12,,10
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006741,19,19,5,30,6,8,3,,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003511,2,50,22,49,6,14,4,,14
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003521,3,49,23,44,6,12,3,,14
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003531,4,45,21,56,1,11,9,,16
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003541,5,51,25,49,1,12,1,,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003551,6,68,17,34,7,16,7,,15
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003561,7,54,27,41,6,17,8,,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003571,8,49,24,48,6,11,5,,24
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003581,9,50,25,43,7,9,10,,8
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003651,16,7,2,9,1,3,1,,1
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001361,1,58,23,50,2,12,7,,4
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001371,2,64,20,42,2,16,8,,9
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001381,3,57,21,57,4,17,10,,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001391,4,47,18,63,6,14,5,,9
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001401,5,57,27,45,5,13,9,,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001411,6,56,32,35,2,13,9,,12
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001421,7,61,22,47,5,16,5,,12
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001431,8,64,20,45,4,13,6,,8
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001441,9,54,24,48,3,17,6,,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001451,10,48,19,55,1,17,3,,12
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001461,11,53,15,59,6,20,4,,6
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007151,3,48,17,63,3,19,5,,4
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007161,4,65,13,42,0,22,6,,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007181,6,52,26,54,4,10,12,,14
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007191,7,60,14,49,4,18,8,,4
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009951,1,27,12,48,3,13,7,,11
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009961,2,36,13,47,6,12,5,,5
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009971,3,29,16,48,7,9,6,,13
