CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,GH,A-UPP,SPT,NGP,DEMOCRATAS,UN,FE,PATRIA-UNIDOS,UNIDOS,LIBRE,SOL,TODOS-,CREEMOS,PDC,PSC,ASIP,VOS,MTS,PC,APC,LIBRES,NPC,CAMPO,MN,APB-SUMATE,MATICO,VPT,SW,PP
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015237,14,,0,8,0,,6,1,3,2,,0,3,,0,11,0,137,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015247,15,,0,7,0,,10,0,6,4,,0,1,,0,22,0,120,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015257,16,,1,4,0,,8,1,3,1,,0,2,,1,9,0,132,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015267,17,,0,5,0,,7,1,5,2,,0,3,,0,7,0,153,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015277,18,,0,5,0,,3,2,10,3,,0,3,,0,17,0,132,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5016,Col. Adventista Santa Cruz,7015287,19,,0,6,0,,6,1,5,2,,0,7,,0,11,0,107,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013587,2,,3,6,0,,4,2,4,2,,0,5,,2,10,0,121,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013597,3,,1,5,0,,6,2,4,5,,0,5,,2,14,0,117,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013607,4,,1,4,1,,3,1,1,1,,0,6,,1,20,0,121,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013617,5,,1,9,0,,4,2,3,4,,0,3,,1,12,0,129,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013627,6,,0,2,0,,1,3,6,0,,0,5,,0,13,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013637,7,,1,2,0,,4,3,7,2,,0,1,,0,16,0,127,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013647,8,,3,5,1,,2,2,4,3,,0,3,,1,15,0,123,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5017,Col. Nueva Esperanza,7013657,9,,0,7,0,,2,1,3,0,,0,4,,0,15,0,82,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012087,1,,0,13,1,,5,0,3,4,,0,3,,1,9,0,117,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012097,2,,0,15,0,,3,4,8,4,,0,4,,2,18,0,106,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012107,3,,0,6,0,,2,1,4,7,,0,2,,0,12,0,138,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012117,4,,0,4,0,,5,2,5,3,,0,3,,2,22,0,139,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012127,5,,0,5,0,,7,1,8,6,,0,4,,1,14,0,116,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012137,6,,1,10,0,,5,1,8,1,,0,10,,0,11,0,122,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012147,7,,1,15,0,,1,1,3,1,,0,5,,0,13,0,128,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012157,8,,0,7,0,,5,0,9,2,,0,7,,0,12,0,109,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012177,10,,0,5,0,,6,1,13,2,,0,5,,3,14,0,113,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012187,11,,0,6,0,,6,2,5,2,,0,7,,1,7,0,125,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012197,12,,0,7,0,,5,3,6,6,,0,6,,1,8,0,138,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012207,13,,0,14,0,,7,0,6,3,,0,4,,0,17,0,121,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012217,14,,1,4,1,,8,1,2,3,,0,9,,0,18,0,121,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012227,15,,1,4,1,,4,1,4,3,,0,2,,1,16,0,114,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012237,16,,0,7,0,,5,2,2,2,,0,0,,0,11,0,132,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012247,17,,0,8,0,,6,0,4,1,,0,6,,0,8,0,149,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012257,18,,0,10,0,,5,1,7,1,,0,4,,0,10,0,148,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5018,Escuela Km 9,7012267,19,,0,5,0,,2,0,3,1,,0,3,,0,10,0,61,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014047,1,,0,4,0,,8,0,10,0,,0,3,,0,25,0,122,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014057,2,,0,12,1,,4,2,5,2,,0,2,,1,9,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014077,4,,0,5,0,,2,4,6,2,,0,6,,0,13,0,109,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014087,5,,0,5,1,,0,1,6,5,,0,4,,1,13,0,133,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014097,6,,1,5,1,,1,4,8,0,,0,3,,1,11,0,125,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014107,7,,0,8,0,,6,1,9,4,,0,6,,0,7,0,132,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014117,8,,0,0,0,,1,1,4,1,,0,1,,2,18,0,132,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014127,9,,1,5,0,,3,1,5,2,,0,9,,1,13,0,115,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014137,10,,0,8,0,,4,4,3,4,,0,6,,0,14,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014147,11,,0,7,0,,5,1,7,4,,0,6,,0,17,0,119,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014157,12,,0,4,0,,4,1,6,0,,0,3,,2,20,0,124,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014167,13,,1,7,0,,1,1,6,1,,0,0,,3,13,0,124,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014177,14,,1,11,0,,6,3,4,2,,0,1,,1,9,0,138,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014187,15,,0,6,0,,7,2,4,0,,0,1,,1,14,0,121,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014197,16,,2,2,1,,4,0,3,5,,0,5,,0,9,0,123,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5019,Col. Luz Y Saber II,7014217,18,,0,1,1,,1,1,0,0,,0,0,,1,1,0,18,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5020,Col. U.E. La Resureccion   Esc. Convif,7012897,1,,0,1,0,,4,1,2,1,,0,0,,0,1,0,28,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011677,1,,0,7,0,,6,2,9,7,,0,5,,2,11,0,105,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011687,2,,3,5,1,,5,3,7,4,,0,5,,4,7,0,92,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011707,4,,2,3,0,,2,2,8,4,,0,7,,0,9,0,111,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011717,5,,2,4,0,,3,2,2,1,,0,13,,1,9,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011727,6,,0,4,0,,1,1,6,4,,0,8,,0,12,0,104,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011737,7,,1,2,0,,4,3,9,4,,0,9,,2,12,0,108,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011757,9,,1,7,1,,3,4,8,4,,0,5,,4,10,0,105,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011767,10,,7,6,0,,3,3,11,3,,0,5,,0,8,0,109,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011777,11,,1,8,0,,1,5,4,1,,0,7,,2,10,0,103,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011787,12,,0,7,0,,4,1,8,3,,0,0,,0,14,0,114,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5022,Escuela San Joaquin,7011797,13,,3,6,0,,3,0,7,3,,0,4,,0,11,0,113,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011427,1,,0,6,0,,6,2,4,4,,0,3,,0,16,0,125,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011457,4,,2,6,1,,7,1,2,1,,0,2,,2,16,0,132,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011467,5,,1,5,0,,3,3,6,9,,0,5,,1,9,0,117,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011477,6,,0,7,0,,0,3,8,4,,0,7,,1,22,0,98,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011487,7,,1,2,0,,5,0,3,4,,0,6,,2,18,0,116,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011497,8,,1,2,0,,4,2,8,0,,0,5,,0,9,0,123,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011507,9,,0,4,0,,5,1,5,4,,0,2,,0,12,0,126,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011517,10,,1,6,0,,6,3,4,2,,0,5,,0,14,0,103,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011527,11,,1,7,0,,9,1,6,3,,0,2,,2,16,0,115,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011537,12,,2,7,0,,4,1,4,3,,0,9,,2,10,0,102,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011547,13,,1,8,0,,4,1,8,4,,0,1,,1,13,0,106,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011557,14,,0,6,0,,4,2,4,5,,0,1,,2,11,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011567,15,,0,5,0,,6,1,9,2,,0,3,,2,17,0,111,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011587,17,,1,9,0,,0,1,6,3,,0,2,,1,15,0,117,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011597,18,,0,6,1,,1,2,6,3,,0,7,,3,14,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011607,19,,1,4,1,,2,1,3,5,,0,4,,1,11,0,112,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011617,20,,0,3,1,,6,3,4,7,,0,2,,1,20,0,131,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011627,21,,1,8,0,,5,0,1,3,,0,0,,0,15,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011637,22,,0,11,0,,4,1,5,1,,0,4,,1,13,0,122,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5023,Escuela 23 de Marzo,7011657,24,,3,3,0,,4,3,4,1,,0,7,,3,25,0,116,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012277,1,,0,4,0,,10,3,5,1,,0,5,,2,16,0,114,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012287,2,,1,9,0,,6,3,5,6,,0,6,,1,11,0,111,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012297,3,,0,9,1,,3,0,7,4,,0,4,,0,12,0,139,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012307,4,,0,6,1,,5,0,1,2,,0,7,,0,17,0,144,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012317,5,,1,12,1,,7,1,4,4,,0,2,,0,16,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012327,6,,0,5,1,,4,4,9,10,,0,1,,3,15,0,100,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012337,7,,0,4,2,,4,2,6,3,,0,3,,2,21,0,120,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012347,8,,0,9,0,,5,3,3,4,,0,2,,2,16,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012357,9,,0,6,0,,3,1,4,2,,0,3,,0,22,0,126,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5024,Escuela Primavera,7012367,10,,0,1,0,,0,0,1,1,,0,0,,0,2,0,16,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015317,3,,0,2,0,,1,5,2,16,,0,1,,0,17,0,96,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015327,4,,0,4,0,,3,3,4,11,,0,1,,1,25,0,99,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015337,5,,0,4,2,,2,1,6,15,,0,1,,2,17,0,104,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015347,6,,0,5,1,,2,3,9,9,,0,3,,0,20,0,98,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015367,8,,0,6,0,,5,2,8,13,,0,1,,2,27,0,111,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015377,9,,1,12,0,,6,1,10,15,,0,6,,0,12,0,109,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015387,10,,0,6,1,,2,3,9,13,,0,2,,0,15,0,102,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015397,11,,0,13,2,,4,4,4,13,,0,2,,0,17,0,111,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5027,Esc. Los Sauces I,7015417,13,,0,3,1,,1,1,1,3,,0,1,,0,3,0,31,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014247,3,,0,1,0,,5,0,9,0,,0,6,,1,13,0,134,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014257,4,,0,5,0,,7,1,5,3,,0,3,,0,31,0,121,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014267,5,,0,2,0,,9,5,4,1,,0,3,,1,16,0,127,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014287,7,,0,9,0,,6,1,7,5,,0,3,,0,25,0,126,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014297,8,,0,5,0,,13,0,11,5,,0,0,,0,14,0,130,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014307,9,,0,6,0,,5,1,4,1,,0,1,,0,16,0,119,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014327,11,,0,3,0,,8,2,9,3,,0,1,,0,20,0,136,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014337,12,,0,4,0,,5,2,7,1,,0,5,,0,15,0,126,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5028,Col. Juan La Borde Morel,7014347,13,,0,7,2,,5,1,7,0,,0,6,,1,17,0,85,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015547,1,,1,3,0,,6,1,10,0,,0,4,,0,13,0,125,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015567,3,,0,5,0,,7,1,4,3,,0,3,,3,15,0,127,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015577,4,,0,4,0,,4,3,6,5,,0,1,,0,15,0,124,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015597,6,,0,6,0,,8,2,7,3,,0,4,,0,11,0,130,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015607,7,,0,3,1,,6,1,10,7,,0,4,,0,19,0,129,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015617,8,,0,7,0,,3,1,5,6,,0,4,,0,15,0,120,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015627,9,,1,6,1,,2,3,7,5,,0,3,,1,14,0,125,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015647,11,,1,4,0,,8,2,14,5,,0,1,,1,10,0,122,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015677,14,,0,3,0,,8,5,13,6,,0,2,,1,14,0,111,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,5029,Col. Arturo Medeiros,7015687,15,,0,0,0,,1,1,0,1,,0,1,,0,1,0,13,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015697,1,,0,9,0,,4,0,4,6,,0,8,,0,14,0,130,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015707,2,,0,4,0,,7,1,7,1,,0,4,,0,19,0,123,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015727,4,,0,14,1,,7,0,6,2,,0,0,,1,16,0,136,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015737,5,,1,7,0,,7,1,3,2,,0,1,,0,10,0,135,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015747,6,,0,5,1,,7,1,5,1,,0,2,,0,24,0,134,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6000,Col. Sor Maria Cristina Perez,7015767,8,,1,4,1,,2,4,12,1,,0,6,,0,21,0,118,0,,,,,,,,,,,
