CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2794,Sucre,117,Esc. San Javier,1004467,14,29,27,1,30,3,5,17,13,,,7,20,15
1,Oropeza,1,Sucre,2794,Sucre,117,Esc. San Javier,1004477,15,29,39,1,32,1,7,15,4,,,6,12,8
1,Oropeza,1,Sucre,2794,Sucre,117,Esc. San Javier,1004497,17,4,6,3,8,0,2,4,1,,,4,4,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003757,1,24,31,8,16,3,6,10,7,,,11,12,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003767,2,36,30,8,20,8,6,10,3,,,8,23,5
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003777,3,30,33,4,17,6,4,13,9,,,7,19,5
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003807,6,24,34,3,17,4,8,12,4,,,4,24,7
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003837,9,28,30,2,22,10,11,7,9,,,8,18,11
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003847,10,39,20,4,7,3,6,10,6,,,9,18,3
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003857,11,30,29,2,11,6,8,14,6,,,5,22,6
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003867,12,25,26,4,18,10,4,14,5,,,4,19,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003877,13,28,39,2,23,4,4,16,10,,,7,23,2
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003887,14,30,24,2,16,7,7,12,7,,,7,18,5
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003897,15,21,29,3,16,2,10,9,9,,,6,19,6
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003907,16,27,30,3,16,10,12,7,7,,,6,24,1
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003917,17,26,33,2,14,6,7,11,8,,,9,27,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003927,18,24,17,2,21,4,10,12,13,,,5,27,7
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003937,19,25,25,7,10,7,8,9,9,,,6,18,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003947,20,24,32,2,16,7,3,10,8,,,9,22,4
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003957,21,28,29,3,15,5,7,13,4,,,7,21,6
1,Oropeza,1,Sucre,2794,Sucre,123,Esc. San Juanillo,1003967,22,20,20,2,8,5,2,6,4,,,1,6,4
1,Oropeza,1,Sucre,2794,Sucre,124,Kinder Echeverria,1001147,1,27,42,6,34,2,3,10,12,,,2,7,8
1,Oropeza,1,Sucre,2794,Sucre,124,Kinder Echeverria,1001157,2,34,33,7,29,3,9,11,5,,,1,11,11
1,Oropeza,1,Sucre,2794,Sucre,124,Kinder Echeverria,1001167,3,27,42,3,41,4,6,14,3,,,4,11,14
1,Oropeza,1,Sucre,2794,Sucre,124,Kinder Echeverria,1001177,4,31,34,0,38,3,12,8,6,,,2,13,13
1,Oropeza,1,Sucre,2794,Sucre,124,Kinder Echeverria,1001187,5,12,12,1,13,2,5,6,6,,,0,3,5
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000707,1,46,33,1,35,3,8,12,7,,,2,9,9
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000717,2,25,29,6,28,4,10,7,9,,,5,10,13
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000727,3,34,31,6,31,3,6,16,11,,,5,9,9
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000737,4,41,28,3,37,4,7,15,6,,,3,11,13
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000747,5,35,22,2,40,1,15,9,11,,,4,10,12
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000757,6,30,28,3,24,5,8,14,6,,,4,19,13
1,Oropeza,1,Sucre,2794,Sucre,202,Col. Don Bosco,1000767,7,31,16,1,20,3,6,10,9,,,7,8,19
1,Oropeza,1,Sucre,2794,Sucre,204,Col. Sagrado Corazon,1000777,1,20,37,2,27,5,5,11,13,,,5,15,16
1,Oropeza,1,Sucre,2794,Sucre,204,Col. Sagrado Corazon,1000787,2,24,38,5,25,3,3,16,14,,,2,8,15
1,Oropeza,1,Sucre,2794,Sucre,204,Col. Sagrado Corazon,1000797,3,29,27,3,33,3,5,13,14,,,5,11,12
1,Oropeza,1,Sucre,2794,Sucre,204,Col. Sagrado Corazon,1000807,4,43,24,3,24,3,5,10,5,,,0,13,15
1,Oropeza,1,Sucre,2794,Sucre,204,Col. Sagrado Corazon,1000817,5,12,12,1,7,0,3,4,8,,,0,4,5
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007897,1,49,19,4,19,9,5,15,10,,,4,13,6
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007917,3,39,16,1,22,6,6,17,16,,,7,11,10
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007927,4,42,18,4,20,6,9,17,11,,,3,18,7
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007937,5,43,24,7,17,9,11,20,11,,,0,10,5
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007947,6,38,31,5,25,4,9,11,17,,,5,11,4
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007957,7,41,23,8,16,8,8,19,10,,,4,18,4
1,Oropeza,1,Sucre,2794,Sucre,208,Kinder Municipal,1007967,8,26,12,1,16,2,7,8,9,,,1,4,5
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009417,1,37,38,3,23,1,12,17,6,,,7,19,10
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009427,2,33,37,3,17,12,20,13,7,,,1,12,7
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009437,3,30,39,6,16,6,10,16,2,,,4,10,11
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009447,4,34,36,4,17,6,8,23,7,,,3,17,13
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009457,5,26,22,7,14,7,11,9,8,,,5,16,6
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009467,6,31,33,2,20,1,11,23,5,,,5,13,11
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009477,7,29,28,3,27,5,15,12,4,,,8,12,7
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009487,8,39,26,7,15,4,18,12,12,,,4,14,10
1,Oropeza,1,Sucre,2794,Sucre,210,Esc. Josefina Goytia,1009497,9,16,25,7,13,0,15,14,10,,,5,13,5
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008057,2,22,30,2,11,9,9,8,4,,,6,17,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008067,3,21,29,1,12,7,7,7,6,,,7,21,4
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008077,4,21,15,2,13,11,8,26,10,,,6,16,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008087,5,17,24,8,14,6,5,11,6,,,7,16,11
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008097,6,21,19,3,9,3,10,16,5,,,10,16,4
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008107,7,28,13,8,15,5,5,12,3,,,4,14,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008127,9,19,21,7,6,1,5,8,4,,,3,16,2
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008137,10,26,29,4,16,8,5,7,3,,,6,11,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008147,11,16,15,2,10,3,7,20,6,,,6,31,4
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008157,12,19,27,3,11,4,5,12,4,,,2,29,7
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008167,13,15,26,1,10,5,7,6,7,,,2,18,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008187,15,14,31,4,14,4,8,12,11,,,2,20,7
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008197,16,17,26,2,18,5,5,12,8,,,6,20,4
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008207,17,28,23,2,14,5,6,12,10,,,9,18,7
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008217,18,31,16,3,19,6,3,19,2,,,7,18,3
1,Oropeza,1,Sucre,2794,Sucre,211,Esc. Aniceto Arce,1008227,19,23,20,2,14,4,3,8,7,,,4,4,8
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005857,1,28,29,7,14,8,5,10,6,,,9,18,6
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005877,3,27,30,3,13,11,8,18,2,,,3,23,5
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005887,4,24,28,4,15,9,3,15,11,,,6,16,7
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005897,5,21,27,8,14,5,6,11,4,,,6,24,1
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005907,6,22,18,5,13,7,6,7,7,,,11,14,7
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005937,9,36,20,8,9,4,7,11,5,,,5,17,4
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005947,10,21,41,6,16,9,3,20,5,,,9,9,6
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005967,12,35,37,4,9,7,4,16,8,,,2,5,8
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005977,13,20,19,3,13,10,7,11,8,,,3,13,6
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005997,15,36,28,10,17,9,5,9,0,,,4,18,7
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006007,16,18,27,9,16,10,5,17,7,,,9,11,9
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006017,17,25,23,6,13,7,5,13,8,,,9,20,9
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006027,18,26,21,6,11,3,2,12,6,,,2,18,5
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006057,21,22,38,7,9,2,7,20,4,,,4,22,2
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006077,23,34,24,6,14,17,8,10,5,,,5,17,8
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006087,24,17,11,1,9,6,2,7,1,,,5,12,4
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002947,1,25,37,2,13,9,2,11,7,,,4,18,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002957,2,27,28,4,15,5,5,22,7,,,3,20,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002967,3,32,30,7,16,5,2,13,7,,,4,25,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002977,4,22,30,5,17,6,7,14,7,,,5,22,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002997,6,32,23,1,12,7,6,7,9,,,12,21,3
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003007,7,33,26,1,17,3,4,7,3,,,4,16,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003017,8,23,42,9,19,9,8,5,8,,,8,23,3
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003027,9,26,33,3,18,1,4,7,11,,,8,18,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003037,10,24,38,4,16,3,6,16,4,,,4,23,2
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003047,11,29,31,7,12,9,6,9,12,,,1,32,6
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003057,12,24,32,5,18,5,6,6,3,,,7,20,4
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003067,13,18,12,3,17,3,8,15,8,,,5,27,3
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003147,21,26,28,3,18,3,3,9,11,,,8,29,4
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003157,22,23,24,6,16,7,6,16,7,,,8,17,13
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003167,23,22,27,7,17,5,5,14,4,,,3,19,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003177,24,30,32,4,25,2,5,12,11,,,5,14,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003187,25,5,12,1,5,0,2,6,2,,,1,13,1
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002767,5,23,21,3,7,4,4,9,2,,,5,13,5
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002807,9,25,24,2,10,4,7,14,6,,,7,14,4
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002817,10,17,18,9,11,6,4,10,4,,,9,10,6
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002827,11,19,33,4,13,9,4,12,7,,,7,17,2
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002847,13,27,23,5,9,8,2,6,9,,,3,15,4
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002857,14,12,20,5,9,10,4,13,8,,,9,19,4
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002867,15,20,27,3,12,7,5,7,5,,,10,16,3
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002877,16,28,17,3,9,11,4,11,7,,,9,16,1
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002887,17,36,23,5,12,6,5,9,6,,,8,9,5
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002897,18,20,25,3,9,8,6,10,8,,,7,16,4
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002907,19,19,22,6,18,5,4,15,5,,,9,18,2
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002937,22,3,6,0,3,2,2,4,4,,,0,5,0
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003277,3,19,34,4,12,10,5,13,5,,,9,9,7
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003287,4,20,14,2,9,5,6,12,5,,,6,20,6
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003307,6,17,23,5,11,8,4,14,4,,,7,19,3
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003317,7,26,22,5,12,8,4,15,7,,,7,12,3
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003327,8,18,20,5,12,9,6,6,1,,,4,19,4
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003427,18,26,16,4,9,3,4,8,5,,,9,15,3
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003437,19,23,23,4,11,10,2,13,8,,,7,18,3
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003477,23,22,19,7,9,4,2,8,8,,,5,18,5
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003497,25,8,3,1,2,1,0,1,2,,,0,6,0
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001197,1,39,33,1,17,7,19,11,8,,,1,8,8
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001207,2,53,20,2,24,2,8,11,7,,,5,18,8
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001217,3,40,30,1,16,2,19,22,6,,,4,9,5
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001227,4,51,24,1,31,4,18,8,6,,,2,13,9
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001237,5,32,29,2,29,4,13,12,8,,,3,7,11
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001247,6,33,45,2,25,3,16,11,5,,,5,12,13
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001257,7,39,28,3,29,2,17,10,10,,,4,14,10
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001267,8,33,34,1,27,1,26,8,12,,,2,17,6
